action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,992466,[],CHEMBL663651,"Inhibition of bovine topoisomerase I, using cleavable complex assay.",B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@]1(O)C(=O)OCc2c1cc1n(c2=O)C/C(=C2\C(=O)Nc3cc(F)c(F)cc32)C1=O,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '13.74', 'le': '0.26', 'lle': '4.51', 'sei': '5.13'}",CHEMBL171240,,CHEMBL171240,5.89,0,http://www.openphacts.org/units/Nanomolar,339809,=,1,1,=,,IC50,nM,,1300.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,1.3
,,992467,[],CHEMBL663648,Inhibitory concentration against topoisomerase I obtained from calf thymus,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1c2c(nc3cc4c(cc13)OCCO4)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '12.86', 'le': '0.24', 'lle': '4.12', 'sei': '4.88'}",CHEMBL354432,,CHEMBL354432,6.16,0,http://www.openphacts.org/units/Nanomolar,339822,=,1,1,=,,IC50,nM,,700.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,0.7
,,994922,[],CHEMBL663648,Inhibitory concentration against topoisomerase I obtained from calf thymus,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccc(C)cc1c2C(=O)O,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '14.08', 'le': '0.26', 'lle': '3.63', 'sei': '4.82'}",CHEMBL369616,,CHEMBL369616,5.72,0,http://www.openphacts.org/units/Nanomolar,339818,=,1,1,=,,IC50,nM,,1900.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,1.9
,,995111,[],CHEMBL664468,Inhibitory activity against DNA topoisomerase I,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cnc(Br)cc1c2C,,,CHEMBL1133183,J Med Chem,2000,"{'bei': '17.08', 'le': '0.37', 'lle': '5.00', 'sei': '8.01'}",CHEMBL13935,,CHEMBL13935,7.55,1,http://www.openphacts.org/units/Nanomolar,105761,=,1,1,=,,IC50,nM,,28.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,nM,UO_0000065,,28.0
,,997030,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '10.25', 'le': '0.19', 'lle': '6.97', 'sei': '2.59'}",CHEMBL277008,,CHEMBL277008,6.24,0,http://www.openphacts.org/units/Nanomolar,211476,=,1,1,=,,EC50,nM,,580.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.58
,,997421,[],CHEMBL663651,"Inhibition of bovine topoisomerase I, using cleavable complex assay.",B,,,BAO_0000190,BAO_0000357,single protein format,CCC1(O)C(=O)OCc2c1cc1n(c2=O)C/C(=C2\C(=O)Nc3ccc(F)cc32)C1=O,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '14.43', 'le': '0.27', 'lle': '4.68', 'sei': '5.16'}",CHEMBL170820,,CHEMBL170820,5.92,0,http://www.openphacts.org/units/Nanomolar,339824,=,1,1,=,,IC50,nM,,1200.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,1.2
,,997422,[],CHEMBL663651,"Inhibition of bovine topoisomerase I, using cleavable complex assay.",B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@]1(O)C(=O)OCc2c1cc1n(c2=O)C/C(=C2\C(=O)Nc3ccc(F)cc32)C1=O,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '14.52', 'le': '0.27', 'lle': '4.72', 'sei': '5.19'}",CHEMBL368967,,CHEMBL368967,5.96,0,http://www.openphacts.org/units/Nanomolar,339823,=,1,1,=,,IC50,nM,,1100.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,1.1
,,998623,[],CHEMBL663648,Inhibitory concentration against topoisomerase I obtained from calf thymus,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2C(=O)O,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '14.47', 'le': '0.27', 'lle': '3.90', 'sei': '4.78'}",CHEMBL170532,,CHEMBL170532,5.68,0,http://www.openphacts.org/units/Nanomolar,339796,=,1,1,=,,IC50,nM,,2100.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,2.1
,,1003087,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4ccccc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '11.27', 'le': '0.21', 'lle': '7.12', 'sei': '3.02'}",CHEMBL325005,,CHEMBL325005,6.68,0,http://www.openphacts.org/units/Nanomolar,211469,=,1,1,=,,EC50,nM,,210.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.21
,,1003459,[],CHEMBL663648,Inhibitory concentration against topoisomerase I obtained from calf thymus,B,,,BAO_0000190,BAO_0000357,single protein format,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccc(F)cc1c2C(=O)O,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '13.39', 'le': '0.25', 'lle': '3.57', 'sei': '4.63'}",CHEMBL366577,,CHEMBL366577,5.50,0,http://www.openphacts.org/units/Nanomolar,339828,=,1,1,=,,IC50,nM,,3200.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,3.2
,,1004364,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '11.17', 'le': '0.21', 'lle': '7.53', 'sei': '2.82'}",CHEMBL322711,,CHEMBL322711,6.80,0,http://www.openphacts.org/units/Nanomolar,211477,=,1,1,=,,EC50,nM,,160.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.16
,,1004374,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '11.93', 'le': '0.23', 'lle': '7.99', 'sei': '3.01'}",CHEMBL324765,,CHEMBL324765,7.26,0,http://www.openphacts.org/units/Nanomolar,211473,=,1,1,=,,EC50,nM,,55.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.055
,,1004384,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4cc(O)cc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cc(O)cc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '10.08', 'le': '0.19', 'lle': '7.78', 'sei': '2.29'}",CHEMBL334064,,CHEMBL334064,6.46,0,http://www.openphacts.org/units/Nanomolar,211479,=,1,1,=,,EC50,nM,,350.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.35
,,1006210,[],CHEMBL663651,"Inhibition of bovine topoisomerase I, using cleavable complex assay.",B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@]1(O)C(=O)OCc2c1cc1n(c2=O)C/C(=C2\C(=O)Nc3ccccc32)C1=O,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '13.76', 'le': '0.25', 'lle': '4.30', 'sei': '4.71'}",CHEMBL172821,,CHEMBL172821,5.40,0,http://www.openphacts.org/units/Nanomolar,339827,=,1,1,=,,IC50,nM,,4000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,4.0
,,1008160,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4cc(O)ccc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '11.32', 'le': '0.21', 'lle': '7.62', 'sei': '2.85'}",CHEMBL112602,,CHEMBL112602,6.89,0,http://www.openphacts.org/units/Nanomolar,211470,=,1,1,=,,EC50,nM,,130.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.13
,,1013165,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4cc(O)ccc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '11.93', 'le': '0.23', 'lle': '7.99', 'sei': '3.01'}",CHEMBL433841,,CHEMBL433841,7.26,0,http://www.openphacts.org/units/Nanomolar,211471,=,1,1,=,,EC50,nM,,55.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.055
,,1015802,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4ccc(O)cc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '10.34', 'le': '0.20', 'lle': '7.02', 'sei': '2.61'}",CHEMBL322712,,CHEMBL322712,6.29,0,http://www.openphacts.org/units/Nanomolar,211478,=,1,1,=,,EC50,nM,,510.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.51
,,1015812,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '11.98', 'le': '0.23', 'lle': '8.02', 'sei': '3.02'}",CHEMBL112235,,CHEMBL112235,7.29,0,http://www.openphacts.org/units/Nanomolar,211474,=,1,1,=,,EC50,nM,,51.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.051
,,1017172,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4c(O)cccc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4ccccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '10.65', 'le': '0.20', 'lle': '6.75', 'sei': '2.86'}",CHEMBL111889,,CHEMBL111889,6.31,0,http://www.openphacts.org/units/Nanomolar,211483,=,1,1,=,,EC50,nM,,490.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.49
,,1017178,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4ccccc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4ccc(O)cc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '10.06', 'le': '0.19', 'lle': '6.40', 'sei': '2.70'}",CHEMBL320575,,CHEMBL320575,5.96,0,http://www.openphacts.org/units/Nanomolar,211485,=,1,1,=,,EC50,nM,,1100.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,1.1
,,1017185,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4cc(O)ccc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4ccc(O)cc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '10.97', 'le': '0.21', 'lle': '7.41', 'sei': '2.77'}",CHEMBL323601,,CHEMBL323601,6.68,0,http://www.openphacts.org/units/Nanomolar,211472,=,1,1,=,,EC50,nM,,210.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.21
,,1017578,[],CHEMBL663651,"Inhibition of bovine topoisomerase I, using cleavable complex assay.",B,,,BAO_0000190,BAO_0000357,single protein format,CCC1(O)C(=O)OCc2c1cc1n(c2=O)C/C(=C2\C(=O)Nc3ccc(I)cc32)C1=O,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '8.67', 'le': '0.20', 'lle': '2.78', 'sei': '3.92'}",CHEMBL171761,,CHEMBL171761,4.50,0,http://www.openphacts.org/units/Nanomolar,339807,=,1,1,=,,IC50,nM,,32000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,32.0
,,1017579,[],CHEMBL663648,Inhibitory concentration against topoisomerase I obtained from calf thymus,B,,,BAO_0000190,BAO_0000357,single protein format,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccc(I)cc1c2C(=O)O,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '10.88', 'le': '0.26', 'lle': '3.26', 'sei': '4.75'}",CHEMBL369836,,CHEMBL369836,5.64,0,http://www.openphacts.org/units/Nanomolar,339820,=,1,1,=,,IC50,nM,,2300.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,2.3
,,1018934,[],CHEMBL663648,Inhibitory concentration against topoisomerase I obtained from calf thymus,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccc(F)cc1c2C(=O)O,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '13.42', 'le': '0.25', 'lle': '3.59', 'sei': '4.64'}",CHEMBL353531,,CHEMBL353531,5.51,0,http://www.openphacts.org/units/Nanomolar,339829,=,1,1,=,,IC50,nM,,3100.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,3.1
,,1018961,[],CHEMBL663651,"Inhibition of bovine topoisomerase I, using cleavable complex assay.",B,,,BAO_0000190,BAO_0000357,single protein format,CCC1(O)C(=O)OCc2c1cc1n(c2=O)C/C(=C2\C(=O)Nc3cc(F)c(F)cc32)C1=O,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '13.60', 'le': '0.26', 'lle': '4.44', 'sei': '5.08'}",CHEMBL353033,,CHEMBL353033,5.82,0,http://www.openphacts.org/units/Nanomolar,339810,=,1,1,=,,IC50,nM,,1500.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,1.5
,,1018962,[],CHEMBL663648,Inhibitory concentration against topoisomerase I obtained from calf thymus,B,,,BAO_0000190,BAO_0000357,single protein format,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cccc(I)c1c2C(=O)O,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '11.36', 'le': '0.27', 'lle': '3.51', 'sei': '4.96'}",CHEMBL174428,,CHEMBL174428,5.89,0,http://www.openphacts.org/units/Nanomolar,339819,=,1,1,=,,IC50,nM,,1300.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,1.3
,,1019136,[],CHEMBL664468,Inhibitory activity against DNA topoisomerase I,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cnc(C#N)cc1c2C,,,CHEMBL1133183,J Med Chem,2000,"{'bei': '17.62', 'le': '0.32', 'lle': '5.19', 'sei': '5.80'}",CHEMBL13998,,CHEMBL13998,6.84,1,http://www.openphacts.org/units/Nanomolar,105756,=,1,1,=,,IC50,nM,,143.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,nM,UO_0000065,,143.0
,,1020225,[],CHEMBL663651,"Inhibition of bovine topoisomerase I, using cleavable complex assay.",B,,,BAO_0000190,BAO_0000357,single protein format,CCC1(O)C(=O)OCc2c1cc1n(c2=O)C/C(=C2\C(=O)Nc3cc4c(cc32)OCCO4)C1=O,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '10.05', 'le': '0.19', 'lle': '3.65', 'sei': '3.40'}",CHEMBL368258,,CHEMBL368258,4.53,0,http://www.openphacts.org/units/Nanomolar,339801,=,1,1,=,,IC50,nM,,29600.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,29.6
,,1022304,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4ccccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '11.20', 'le': '0.21', 'lle': '7.08', 'sei': '3.00'}",CHEMBL321262,,CHEMBL321262,6.64,0,http://www.openphacts.org/units/Nanomolar,211482,=,1,1,=,,EC50,nM,,230.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.23
,,1022314,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4cc(O)ccc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4ccccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '9.66', 'le': '0.18', 'lle': '6.16', 'sei': '2.59'}",CHEMBL111779,,CHEMBL111779,5.72,0,http://www.openphacts.org/units/Nanomolar,211486,=,1,1,=,,EC50,nM,,1900.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,1.9
,,1022321,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4ccc(O)cc4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cc(O)cc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '11.28', 'le': '0.21', 'lle': '8.08', 'sei': '2.70'}",CHEMBL112239,,CHEMBL112239,7.05,0,http://www.openphacts.org/units/Nanomolar,211480,=,1,1,=,,EC50,nM,,90.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.09
,,1023993,[],CHEMBL663648,Inhibitory concentration against topoisomerase I obtained from calf thymus,B,,,BAO_0000190,BAO_0000357,single protein format,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2C(=O)O)OCCO3,,,CHEMBL1128266,J Med Chem,1995,"{'bei': '10.25', 'le': '0.19', 'lle': '3.07', 'sei': '3.37'}",CHEMBL422922,,CHEMBL422922,4.62,0,http://www.openphacts.org/units/Nanomolar,339808,=,1,1,=,,IC50,nM,,24100.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,24.1
,,1024746,[],CHEMBL885331,In vitro inhibition of Topoisomerase I-mediated DNA cleavage using supercoiled pBR322 plasmid DNA.,B,,,BAO_0000188,BAO_0000357,single protein format,O=C1c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4ccccc4c23)C(=O)N1NC(CO)CO,,,CHEMBL1131892,Bioorg Med Chem Lett,1999,"{'bei': '10.44', 'le': '0.20', 'lle': '6.63', 'sei': '2.80'}",CHEMBL432622,,CHEMBL432622,6.19,0,http://www.openphacts.org/units/Nanomolar,211468,=,1,1,=,,EC50,nM,,650.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,EC50,uM,UO_0000065,,0.65
,,1107840,[],CHEMBL821422,Inhibit supercoil relaxation property of topoisomerase I.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC(=O)Nc1cn(COC)c(C(=O)Nc2cn(COC)c(C(=O)NCCOc3ccc4nc5c(cc4c3)Cn3c-5cc4c(c3=O)COC(=O)C4(O)CC)n2)n1,,,CHEMBL1130394,J Med Chem,1997,"{'bei': '7.17', 'le': '0.13', 'lle': '3.14', 'sei': '2.42'}",CHEMBL311855,,CHEMBL311855,5.62,0,http://www.openphacts.org/units/Nanomolar,128434,=,1,1,=,,IC50,nM,,2417.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,2.417
,,1111342,[],CHEMBL821422,Inhibit supercoil relaxation property of topoisomerase I.,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC(=O)Nc1cc(C(=O)Nc2cc(C(=O)NCCOc3ccc4nc5c(cc4c3)Cn3c-5cc4c(c3=O)COC(=O)C4(O)CC)n(COC)c2)n(COC)c1,,,CHEMBL1130394,J Med Chem,1997,"{'bei': '6.11', 'le': '0.11', 'lle': '1.09', 'sei': '2.32'}",CHEMBL74406,,CHEMBL74406,4.78,0,http://www.openphacts.org/units/Nanomolar,128430,=,1,1,=,,IC50,nM,,16618.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,16.618
,,1115360,[],CHEMBL663644,Compound was evaluated for the inhibition of DNA topoisomerase-1 of calf thymus,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C(C)O)c(OC)c2c1C(=O)C=CC2=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1131845,Bioorg Med Chem Lett,1999,,CHEMBL78344,,CHEMBL78344,,0,http://www.openphacts.org/units/Nanomolar,142603,=,1,1,=,,IC50,nM,,110630.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,110.63
,,1115363,[],CHEMBL663644,Compound was evaluated for the inhibition of DNA topoisomerase-1 of calf thymus,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC(O)c1cc(OC)c2c(c1OC)C(=O)C=CC2=O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1131845,Bioorg Med Chem Lett,1999,,CHEMBL421321,,CHEMBL421321,,0,http://www.openphacts.org/units/Nanomolar,142601,=,1,1,=,,IC50,nM,,129700.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,129.7
,,1117622,[],CHEMBL663644,Compound was evaluated for the inhibition of DNA topoisomerase-1 of calf thymus,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCC(O)c1cc(OC)c2c(c1OC)C(=O)C=CC2=O,,,CHEMBL1131845,Bioorg Med Chem Lett,1999,"{'bei': '13.85', 'le': '0.26', 'lle': '1.16', 'sei': '6.05'}",CHEMBL80138,,CHEMBL80138,4.41,0,http://www.openphacts.org/units/Nanomolar,142599,=,1,1,=,,IC50,nM,,39000.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,39.0
,,1117625,[],CHEMBL663644,Compound was evaluated for the inhibition of DNA topoisomerase-1 of calf thymus,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCC(O)c1cc(OC)c2c(c1OC)C(=O)C=CC2=O,,,CHEMBL1131845,Bioorg Med Chem Lett,1999,"{'bei': '12.58', 'le': '0.24', 'lle': '0.33', 'sei': '5.98'}",CHEMBL311902,,CHEMBL311902,4.36,0,http://www.openphacts.org/units/Nanomolar,142597,=,1,1,=,,IC50,nM,,43930.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,43.93
,,1118584,[],CHEMBL821422,Inhibit supercoil relaxation property of topoisomerase I.,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N,,,CHEMBL1130394,J Med Chem,1997,"{'bei': '11.56', 'le': '0.22', 'lle': '4.74', 'sei': '3.08'}",CHEMBL11252,STALLIMYCIN,CHEMBL11252,5.57,0,http://www.openphacts.org/units/Nanomolar,128433,=,1,1,=,,IC50,nM,,2700.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,2.7
,,1119711,[],CHEMBL821422,Inhibit supercoil relaxation property of topoisomerase I.,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1cc(NOC(=O)COc2ccc3nc4c(cc3c2)Cn2c-4cc3c(c2=O)COC(=O)C3(O)CC)cn1COC,,,CHEMBL1130394,J Med Chem,1997,"{'bei': '8.59', 'le': '0.16', 'lle': '2.70', 'sei': '3.14'}",CHEMBL74459,,CHEMBL74459,5.32,0,http://www.openphacts.org/units/Nanomolar,128424,=,1,1,=,,IC50,nM,,4842.0,CHEMBL1781,Homo sapiens,DNA topoisomerase 1,9606,,,IC50,uM,UO_0000065,,4.842
