smiles,hepg2_pIC50,hct116_pIC50,n_tasks_observed
COc1cccc2c(=O)c3c(OCC4CO4)cc(OCC4CO4)cc3oc12,,5.7,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,,6.4,1
COc1cccc2c1[nH]c1c3ccc4ccn(C)c4c3c3c(c21)C(=O)NC3=O,,6.0,1
COc1ccccc1-c1cc2cc(C)ccc2c(N)n1.Cl,,6.17,1
COc1ccccc1-c1cc2ccc(C)cc2c(N)n1.Cl,,6.33,1
COc1ccccc1-c1ccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)cc1,,6.37,1
COc1ccccc1-c1ccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)cn1,,6.75,1
COc1ccccc1-n1cc(COC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)nn1,,6.52,1
COc1ccccc1/C=C/C(=O)c1ccc(O)c(O)c1,,4.59,1
COc1ccccc1C(=O)/C=C/C1=Cc2cc(Br)ccc2OC1,,5.21,1
COc1ccccc1C(=O)Nc1ccc2nc(SCC(=O)NCc3ccc(Cl)cc3)sc2c1,,5.82,1
COc1ccccc1CC(=O)Nc1ccc2cc(C(=O)NO)sc2c1,,6.26,1
COc1ccccc1N1CCN(C(=O)Nc2nc3cc(F)ccc3nc2OC)CC1,,6.8,1
COc1nc2ccc(C)cc2nc1NC(=O)N1CCN(c2cc(C)cc(C)c2)CC1,,7.0,1
COc1nc2ccc(Cl)cc2nc1NC(=O)N1CCN(c2cc(C)cc(C)c2)CC1,,7.12,1
COc1nc2ccc(F)cc2nc1NC(=O)N1CCN(c2cc(C)cc(C)c2)CC1,,7.6,1
COc1nc2ccc(F)cc2nc1NC(=O)N1CCN(c2cccc(C)c2)CC1,,7.37,1
COc1nc2ccc(F)cc2nc1NC(=O)N1CCN(c2cccc(Cl)c2)CC1,,7.01,1
COc1ncc(-c2ccc3nc(N)nn3c2)cc1NS(=O)(=O)c1ccc(C)cc1,,5.47,1
COc1ncc(-c2ccc3nc(N)nn3c2)cc1NS(=O)(=O)c1ccc(Cl)cc1,,5.6,1
COc1ncc(-c2ccc3nc(N)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,,5.53,1
COc1ncc(-c2ccc3nc(NC(=O)C4CC4)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,,5.76,1
COc1ncc(-c2ccc3nc(NC(C)=O)nn3c2)cc1NS(=O)(=O)c1ccc(C)cc1,,6.22,1
COc1ncc(-c2ccc3nc(NC(C)=O)nn3c2)cc1NS(=O)(=O)c1ccc(C2CC2)cc1,,5.65,1
COc1ncc(-c2ccc3nc(NC(C)=O)nn3c2)cc1NS(=O)(=O)c1ccc(Cl)cc1,,6.13,1
COc1ncc(-c2ccc3nc(NC(C)=O)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,,6.07,1
COc1ncc(-c2ccc3nc(NC(C)=O)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,,6.13,1
COc1ncc(-c2ccc3nc(NCC(=O)O)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,,5.06,1
COc1ncc(-c2ccc3nc(NCC(N)=O)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,,5.21,1
COc1ncc(-c2ccc3ncnc(NCCN(C)C)c3c2)cc1C#N,,6.25,1
COc1ncc(-c2ccc3ncnc(NCCN4CCCC4)c3c2)cc1C#N,,5.63,1
COc1ncc(-c2ccc3ncnc(NCCN4CCCCC4)c3c2)cc1C#N,,5.57,1
COc1ncc(-c2ccc3ncnc(NCCN4CCCCC4)c3c2)cc1[N+](=O)[O-],,6.19,1
COc1ncc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)cc1C#N,,6.29,1
COc1ncc(-c2ccc3ncnc(NCCN4CCOCC4)c3c2)cc1[N+](=O)[O-],,5.75,1
COc1ncc(-c2ccc3ncnc(OCCN(C)C)c3c2)cc1C#N,,5.29,1
COc1ncc(-c2ccc3ncnc(OCCN(C)C)c3c2)cc1[N+](=O)[O-],,5.03,1
COc1ncc(-c2ccn3nc(N)nc3c2)cc1NS(=O)(=O)c1ccc(F)cc1,,6.09,1
COc1ncc(-c2ccn3nc(NC(C)=O)nc3c2)cc1NS(=O)(=O)c1ccc(C)cc1,,5.86,1
COc1ncc(-c2ccn3nc(NC(C)=O)nc3c2)cc1NS(=O)(=O)c1ccc(Cl)cc1,,5.88,1
COc1ncc(-c2ccn3nc(NC(C)=O)nc3c2)cc1NS(=O)(=O)c1ccc(F)cc1,,5.88,1
COc1ncccc1CN1C(=S)SCC1(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1,,6.13,1
CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,,6.7,1
CS(=O)(=O)Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1,,5.81,1
CS(=O)(=O)[O-].Cn1cc([C+](c2cn(C)c3ccccc23)c2cn(C)c3ccccc23)c2ccccc21,,5.5,1
CS(=O)(=O)[O-].c1ccc(Cn2cc([C+](c3cn(Cc4ccccc4)c4ccccc34)c3cn(Cc4ccccc4)c4ccccc34)c3ccccc32)cc1,,4.82,1
CS(=O)(=O)[O-].c1ccc2c([C+](c3c[nH]c4ccccc34)c3c[nH]c4ccccc34)c[nH]c2c1,,5.64,1
CS(=O)(=O)c1cccc(-c2ccc(CN3C(=S)SCC3(O)c3ccc(NS(=O)(=O)c4ccc5c(c4)OCCO5)cc3)cn2)c1,,6.04,1
CSc1ccc(-c2coc3c2C(=O)c2ccccc2C3=O)cc1,,5.22,1
CSc1ccc(/C=N/Nc2ncc3c(n2)n(C2CCCC2)c(=O)c(=O)n3C)cc1,,5.04,1
C[C@@H](NC(=O)c1cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2s1)c1ccccc1,,7.7,1
C[C@@H](NC(=O)c1cc2[nH]nc(NC(=O)c3ccc(N4CCOCC4)cc3)c2s1)c1ccccc1,,7.1,1
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,,6.6,1
C[C@@H]1/C=C\C=C\C=C/C=C/C=C/C(=O)C2=C(O)C(=O)C[C@@]2(C)/C=C/C=C\C=C/C(=O)NC1,,6.66,1
C[C@@H]1N=C(c2ccccc2)c2cc(C#CCCCC(=O)NO)ccc2NC1=O,,6.01,1
C[C@H](NC(=O)c1cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2s1)c1ccccc1,,6.7,1
C[C@H](NC(=O)c1cc2[nH]nc(NC(=O)c3ccc(N4CCOCC4)cc3)c2s1)c1ccccc1,,5.66,1
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccc(Br)cc4)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,,5.77,1
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccc(CC#N)cc4)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,,4.72,1
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccc(F)cc4F)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,,6.33,1
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccccc4)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,,4.85,1
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccccc4Br)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,,4.82,1
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccccc4Cl)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,,5.04,1
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccccc4I)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,,4.82,1
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccccc4[N+](=O)[O-])nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,,4.85,1
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,,5.38,1
Cc1c(C(=O)NCCN2CCN(C)CC2)oc2ccc(N(Cc3ccc(Br)cc3)S(=O)(=O)c3ccc(Br)cc3)cc12,,5.59,1
Cc1c(C(=O)NCCN2CCOCC2)oc2ccc(N(Cc3ccc(Br)cc3)S(=O)(=O)c3ccc(Br)cc3)cc12,,4.88,1
Cc1c(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)oc2ccc(N(Cc3ccc(Br)cc3)S(=O)(=O)c3ccc(Br)cc3)cc12,,4.72,1
Cc1c(CNc2ccc(C(=O)NC(CCCNC(=O)c3ccccc3C(=O)O)C(=O)O)cc2)cnc2nc(N)nc(N)c12,,9.24,1
Cc1c(CO)c(CO)c2n1Cc1ccccc1C2,,6.54,1
Cc1c(COC(=O)NC(C)C)c(COC(=O)NC(C)C)c2n1Cc1ccccc1C2,,5.86,1
Cc1cc(C)c(/C=N/Nc2ncc3c(n2)n(C2CCCC2)c(=O)c(=O)n3C)c(C)c1,,5.1,1
Cc1cc(C)c(S(=O)(=O)Nc2ccc(C3(O)CSC(=S)N3Cc3cccnc3)cc2)c(C)c1,,5.78,1
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(Cl)c(Cl)c3)n2)n[nH]1,,6.97,1
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(Cl)c(F)c3)n2)n[nH]1,,6.6,1
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)c(Cl)c3)n2)n[nH]1,,6.75,1
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)c(F)c3)n2)n[nH]1,,6.47,1
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(F)cc3)n2)n[nH]1,,6.18,1
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc4c(c3)OCO4)n2)n[nH]1,,6.14,1
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3cccc(F)c3)n2)n[nH]1,,6.5,1
Cc1cc(Nc2ncc3ncc(=O)n(-c4ccc(N)cc4)c3n2)ccc1N1CCN(C)CC1,,5.63,1
Cc1cc(Nc2nn(-c3ccc(C(C)(C)C)cc3)c(=O)c3ccccc23)n[nH]1,,7.22,1
Cc1cc(Nc2nn(-c3ccc(Cl)cc3)c(=O)c3ccccc23)n[nH]1,,6.09,1
Cc1cc(Nc2nn(-c3ccc(F)cc3)c(=O)c3ccccc23)n[nH]1,,6.1,1
Cc1cc(Nc2nn(-c3ccccc3)c(=O)c3ccccc23)n[nH]1,,5.11,1
Cc1cc(Nc2nn(C(C)C)c(=O)c3ccccc23)n[nH]1,,6.4,1
Cc1cc(Nc2nn(C)c(=O)c3ccccc23)n[nH]1,,5.28,1
Cc1cc(Nc2nn(CC(=O)c3ccccc3)c(=O)c3ccccc23)n[nH]1,,5.26,1
Cc1cc(Nc2nn(CC(C)C)c(=O)c3ccccc23)n[nH]1,,5.96,1
Cc1cc(Nc2nn(CC(F)(F)F)c(=O)c3ccccc23)n[nH]1,,5.75,1
Cc1cc(Nc2nn(Cc3cc(F)cc(F)c3)c(=O)c3ccccc23)n[nH]1,,6.3,1
Cc1cc(Nc2nn(Cc3cc(F)ccc3F)c(=O)c3ccccc23)n[nH]1,,6.24,1
Cc1cc(Nc2nn(Cc3ccc(F)cc3)c(=O)c3ccccc23)n[nH]1,,5.85,1
Cc1cc(Nc2nn(Cc3ccc(S(C)(=O)=O)cc3)c(=O)c3ccccc23)n[nH]1,,5.77,1
Cc1cc(Nc2nn(Cc3ccc([N+](=O)[O-])cc3)c(=O)c3ccccc23)n[nH]1,,5.85,1
Cc1cc(Nc2nn(Cc3ccccc3)c(=O)c3ccccc23)n[nH]1,,5.82,1
Cc1cc(Nc2nn(Cc3cccnc3)c(=O)c3ccccc23)n[nH]1,,5.54,1
Cc1cc(Nc2nn(Cc3ccncc3)c(=O)c3ccccc23)n[nH]1,,4.7,1
Cc1cc(Nc2nn(Cc3csc(C)n3)c(=O)c3ccccc23)n[nH]1,,5.38,1
Cc1cc(O)c(C(=O)/C=C/c2ccc(C#N)cc2)c(=O)o1,,4.18,1
Cc1cc(O)c(C(=O)/C=C/c2ccc(Cl)cc2)c(=O)o1,,4.06,1
Cc1cc(O)c(C(=O)/C=C/c2ccc(Cl)cc2Cl)c(=O)o1,,4.05,1
Cc1cc(O)c(C(=O)/C=C/c2ccc(F)c(F)c2)c(=O)o1,,4.13,1
Cc1cc(O)c(C(=O)/C=C/c2ccc(F)cc2F)c(=O)o1,,4.09,1
Cc1cc(O)c(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)c(=O)o1,,4.19,1
Cc1cc(O)c(C(=O)/C=C/c2cccc(Cl)c2)c(=O)o1,,4.18,1
Cc1cc(O)c(C(=O)/C=C/c2cccc(F)c2)c(=O)o1,,4.09,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN(C)C)c(O)c(c1-4)C2=O,,6.09,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN(CC(=O)O)CC(=O)O)c(O)c(c1-4)C2=O,,6.46,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCC(N)C3)c(O)c(c1-4)C2=O.Cl.Cl,,5.7,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCC(N)CC3)c(O)c(c1-4)C2=O.Cl.Cl,,6.04,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCCC(O)C3)c(O)c(c1-4)C2=O,,6.025,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCCC3)c(O)c(c1-4)C2=O,,6.85,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCCCC3)c(O)c(c1-4)C2=O,,6.76,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCN(C)CC3)c(O)c(c1-4)C2=O,,5.890000000000001,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCN(CCO)CC3)c(O)c(c1-4)C2=O,,5.66,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCNCC3)c(O)c(c1-4)C2=O,,5.535,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CN3CCOCC3)c(O)c(c1-4)C2=O,,6.609999999999999,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CNC(C)(C)C)c(O)c(c1-4)C2=O,,6.369999999999999,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CNCCN(C)C)c(O)c(c1-4)C2=O,,6.43,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)c(CNCCO)c(O)c(c1-4)C2=O,,6.15,1
Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)cc(O)c(c1-4)C2=O,,6.76,1
Cc1cc2c(NCCN(C)C)c3c(c(NCCN(C)C)c2o1)C(=O)c1ccccc1C3=O,,5.35,1
Cc1cc2c(NCCN)c3c(c(NCCN)c2o1)C(=O)c1ccccc1C3=O,,6.09,1
Cc1cc2c(NCCNC(=N)N)c3c(c(NCCNC(=N)N)c2o1)C(=O)c1ccccc1C3=O,,4.67,1
Cc1cc2c(NCCNCCO)c3c(c(NCCNCCO)c2o1)C(=O)c1ccccc1C3=O,,6.1,1
Cc1cc2c(cc1C)-c1oc(CNc3ccc(CN4CCOCC4)cc3)c(C)c1C(=O)C2=O,,5.31,1
Cc1cc2c(cc1OC(=O)c1ccccc1)[C@H](C)CCC[C@]1(C)O[C@H]21,,5.3,1
Cc1cc2ccn(C)c2c2c3c(c4c5ccc(F)cc5[nH]c4c12)C(=O)NC3=O,,6.24,1
Cc1cc2ccn(C)c2c2c3c(c4c5ccccc5[nH]c4c12)C(=O)NC3=O,,5.7,1
Cc1cc2ccn(C)c2c2c3c(c4c5ccccc5n(C)c4c12)C(=O)NC3=O,,5.33,1
Cc1ccc(-c2noc([C@@H]3CC4(CC4)CN3C(=O)[C@@H](CC(=O)NO)CC3CCCC3)n2)cc1,,5.11,1
Cc1ccc(-n2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)cc1,,6.62,1
Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCC(C)c4ccccc4)nc(C)c3c2C)cc1,,4.13,1
Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCCCCCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nc(C)c3c2C)cc1,,5.1,1
Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCCCCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nc(C)c3c2C)cc1,,4.7,1
Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCCCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nc(C)c3c2C)cc1,,4.72,1
Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nc(C)c3c2C)cc1,,4.5,1
Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nc(C)c3c2C)cc1,,4.29,1
Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nc(C)c3c2C)cc1,,4.17,1
Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCCCOCCOCCOCCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nc(C)c3c2C)cc1,,4.64,1
Cc1ccc(-n2nc3c(=O)n(CCCC(=O)NCCOCCOCCNc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)nc(C)c3c2C)cc1,,4.6,1
Cc1ccc(/C=C/C(=O)c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCCCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)cc1,,5.2,1
Cc1ccc(/C=C/C(=O)c2cccc(Oc3cc(O/N=[N+](\[O-])N4CCOCC4)c([N+](=O)[O-])cc3[N+](=O)[O-])c2)cc1,,5.39,1
Cc1ccc(/C=C2\CN(C(=O)C(Cl)Cl)C/C(=C\c3ccc(C)cc3)C2=O)cc1,,7.52,1
Cc1ccc(/C=N/Nc2ncc3c(n2)n(C2CCCC2)c(=O)c(=O)n3C)cc1C,,4.2,1
Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1F,,7.54125,1
Cc1ccc(C(=O)n2c3c(c4ccccc42)CCN2C(=O)c4ccccc4N(C)C32)cc1,,5.37,1
Cc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3ccc4ccccc4c3)C2)cc1,,4.9,1
Cc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3ccc4ccccc4c3)C2)cc1C,,4.69,1
Cc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3cccc4ccccc34)C2)cc1,,4.85,1
Cc1ccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3cccc4ccccc34)C2)cc1C,,4.74,1
Cc1ccc(CN(Cc2c(F)c(F)c(F)c(F)c2F)c2cccc(S(N)(=O)=O)c2)cc1,,4.79,1
Cc1ccc(N(CCn2nnc3c(C(N)=O)ncn3c2=O)CCn2nnc3c(C(N)=O)ncn3c2=O)cc1,,5.285,1
Cc1ccc(NC(=O)[C@@H]2CC3(CC3)CN2C(=O)[C@@H](CC(=O)NO)CC2CCCC2)cc1,,4.95,1
Cc1ccc(NS(=O)(=O)c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)cc1,,5.46,1
Cc1ccc(S(=O)(=O)Nc2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)cc1,,5.4,1
Cc1ccc(S(=O)(=O)Nc2ccc(C3(O)CSC(=S)N3Cc3cccnc3)cc2)cc1,,5.66,1
Cc1ccc(S(=O)(=O)Nc2ccc3[nH]c4ccncc4c3c2)cc1,,4.24,1
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)c2cnccc2n3C(=O)OC(C)(C)C)cc1,,6.05,1
Cc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1,,7.66,1
Cc1ccc2[nH]c3c(c2c1)C(=O)c1cnccc1C3=O,,6.07,1
Cc1ccc2[nH]c3c4ccc5ccn(C)c5c4c4c(c3c2c1)C(=O)NC4=O,,5.54,1
Cc1ccc2c(N)nc(-c3c(C)cccc3C)cc2c1,,6.77,1
Cc1ccc2c(N)nc(-c3ccc4c(c3)OCO4)cc2c1,,6.8,1
Cc1ccc2c(N)nc(-c3ccccc3C)cc2c1.Cl,,6.72,1
Cc1ccc2c(N)nc(-c3ccccc3F)cc2c1.Cl,,6.16,1
Cc1ccc2c(c1)[nH]c1c3ccc4ccn(C)c4c3c3c(c21)C(=O)NC3=O,,5.42,1
Cc1ccc2c3c([nH]c2c1)C(=O)c1ccncc1C3=O,,5.24,1
Cc1ccc2cc(-c3c(C)cccc3C)nc(N)c2c1.Cl,,7.13,1
Cc1ccc2cc(-c3ccc4c(c3)OCO4)nc(N)c2c1.Cl,,6.75,1
Cc1ccc2cc(-c3ccccc3C)nc(N)c2c1,,6.92,1
Cc1ccc2cc(-c3ccccc3F)nc(N)c2c1.Cl,,5.91,1
Cc1cccc(-c2cc3cc(C)ccc3c(N)n2)c1,,6.75,1
Cc1cccc(-c2cc3ccc(C)cc3c(N)n2)c1,,6.55,1
Cc1cccc(-c2cc3ccc(N(C)C)cc3c(N)n2)c1.Cl,,7.64,1
Cc1cccc(-n2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)c1,,5.64,1
Cc1cccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3ccc4ccccc4c3)C2)c1,,5.21,1
Cc1cccc(C2=NN(c3ccc(C(=O)N4CCOCC4)cc3)C(c3cccc4ccccc34)C2)c1,,5.01,1
Cc1cccc(CN(Cc2c(F)c(F)c(F)c(F)c2F)c2cccc(S(N)(=O)=O)c2)c1,,4.49,1
Cc1cccc(N2CCN(CCCCNc3nc(NCc4ccco4)c4cc(F)ccc4n3)CC2)c1C,,6.09,1
Cc1cccc(N2CCN(CCCCNc3nc(NCc4ccco4)c4ccccc4n3)CC2)c1C,,6.08,1
Cc1cccc(N2CCN(CCCNc3nc(NCc4ccco4)c4cc(F)ccc4n3)CC2)c1C,,5.94,1
Cc1cccc(N2CCN(CCCNc3nc(NCc4ccco4)c4ccccc4n3)CC2)c1C,,6.11,1
Cc1cccc(Nc2nc3ccccc3c3nnc(/N=C/c4ccc(F)cc4)n23)c1,,4.69,1
Cc1cccc(S(=O)(=O)Nc2ccc(C3(O)CSC(=S)N3Cc3cccnc3)cc2)c1,,5.76,1
Cc1cccc2c(Nc3cccc(-c4nc5c(C(N)=O)cccc5[nH]4)c3)c3ccccc3nc12,,5.84,1
Cc1ccccc1C(=O)n1c2c(c3ccccc31)CCN1C(=O)c3ccccc3N(C)C21,,5.41,1
Cc1ccccc1S(=O)(=O)Nc1ccc(C2(O)CSC(=S)N2Cc2cccnc2)cc1,,5.62,1
Cc1ccncc1CN1C(=S)SCC1(O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1,,6.39,1
Cc1ccsc1-c1[nH]nc2c1C(=O)c1c(NC(N)=O)cccc1-2,,6.85,1
Cc1cnc(NC(=O)[C@@H]2CC3(CC3)CN2C(=O)[C@@H](CC(=O)NO)CC2CCCC2)s1,,4.73,1
Cc1cncc(S(=O)(=O)Nc2cccc3c(C#N)c[nH]c23)c1,,6.72,1
Cc1cncc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)c1,,6.66,1
Cc1csc(NC(=O)[C@@H]2CC3(CC3)CN2C(=O)[C@@H](CC(=O)NO)CC2CCCC2)n1,,4.54,1
Cc1csc(NC(=O)c2cn(CCCCCC(=O)NO)c3ccccc3c2=O)n1,,5.61,1
Cl.Cl.Cl.NCCCCNCCCCNCCCCN1C(=O)c2cccc3cccc1c23,,5.2,1
Cl.Cl.Cl.NCCCNCCCCNCCCN1C(=O)c2cccc3cccc1c23,,4.95,1
Cl.Cl.Cl.NCCCNCCCNCCCN1C(=O)c2cccc3cccc1c23,,4.92,1
Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCCNCCCCNCCCCNC1CC1,,4.82,1
Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCCNCCCCNCCCCNC1CCCCC1,,4.85,1
Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCNCCCCNCCCNC1CC1,,5.14,1
Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCNCCCCNCCCNC1CCCCC1,,4.74,1
Cl.Cl.Cl.O=C1c2cccc3cccc(c23)C(=O)N1CCCNCCCNCCCNC1CC1,,5.28,1
Cl.Cl.NCCCNCCCN1C(=O)c2cccc3cccc1c23,,4.77,1
Cl.Cn1cc(NC(=O)c2cc(NC(=O)Cc3ccc(COCO[C@@]45C#C/C=C\C#C[C@H](O)C(=CCC4)C5=O)cc3)cn2C)cc1C(=O)NCCC(=N)N,,5.13,1
Cl.NCCNCCCCCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,,4.81,1
Cl.NCCNCCCCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,,4.6,1
Cl.NCCNCCCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,,4.51,1
Cl.NCCNCCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,,4.92,1
Cl.NCCNCCn1c(=O)c2cc([N+](=O)[O-])ccc2c2cnc3cc4c(cc3c21)OCO4,,4.6,1
Cl.O=C(Nc1ccc(C(=O)N2CCC(N3CCCCC3)CC2)cc1)Nc1ccc(N(CCCl)CCCl)cc1,,6.19,1
