cell_line,activity_id,assay_chembl_id,molecule_chembl_id,canonical_smiles,target_pref_name,target_organism,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value_final,pchembl_source,pchembl_value_raw,data_validity_comment
HepG2,24711428,CHEMBL5110192,CHEMBL5175666,FC(F)(F)c1cc(NC[C@@H]2CCCCN2)c2cn[nH]c2c1,HepG2,Homo sapiens,F,IC50,=,19940.0,nM,4.7,pchembl_value,4.70,
HepG2,24711429,CHEMBL5110192,CHEMBL5207789,Cc1ccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c([N+](=O)O)c1,HepG2,Homo sapiens,F,IC50,=,540.0,nM,6.27,pchembl_value,6.27,
HepG2,24711430,CHEMBL5110192,CHEMBL5188603,CS(=O)(=O)c1ccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c([N+](=O)O)c1,HepG2,Homo sapiens,F,IC50,>,20000.0,nM,4.69897,fallback_from_standard_value_units,,
HepG2,24711431,CHEMBL5110192,CHEMBL5197972,O=[N+](O)c1c(Cl)cccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,HepG2,Homo sapiens,F,IC50,>,20000.0,nM,4.69897,fallback_from_standard_value_units,,
HepG2,24711432,CHEMBL5110192,CHEMBL5191067,O=[N+]([O-])c1ccc(Cl)cc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,HepG2,Homo sapiens,F,IC50,=,1300.0,nM,5.89,pchembl_value,5.89,
HepG2,24711433,CHEMBL5110192,CHEMBL5205978,O=[N+]([O-])c1cc(Cl)ccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,HepG2,Homo sapiens,F,IC50,=,5820.0,nM,5.24,pchembl_value,5.24,
HepG2,24711434,CHEMBL5110192,CHEMBL5183345,O=[N+]([O-])c1cc(Br)c(F)cc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,HepG2,Homo sapiens,F,IC50,=,1960.0,nM,5.71,pchembl_value,5.71,
HepG2,24711435,CHEMBL5110192,CHEMBL5200688,O=[N+]([O-])c1cccc(CNc2cc(Br)cc3[nH]ncc23)c1,HepG2,Homo sapiens,F,IC50,=,23620.0,nM,4.63,pchembl_value,4.63,
HepG2,24711436,CHEMBL5110192,CHEMBL5181934,O=[N+]([O-])c1ccc(CNc2cc(Br)cc3[nH]ncc23)cc1,HepG2,Homo sapiens,F,IC50,>,20000.0,nM,4.69897,fallback_from_standard_value_units,,
HepG2,24711437,CHEMBL5110192,CHEMBL5174721,O=[N+]([O-])c1ccc(O)cc1CNc1cc(Br)cc2[nH]ncc12,HepG2,Homo sapiens,F,IC50,>,20000.0,nM,4.69897,fallback_from_standard_value_units,,
HepG2,24711438,CHEMBL5110192,CHEMBL5196298,COc1cc(CNc2cc(Br)cc3[nH]ncc23)c([N+](=O)[O-])cc1OC,HepG2,Homo sapiens,F,IC50,=,2970.0,nM,5.53,pchembl_value,5.53,
HepG2,24712826,CHEMBL5110636,CHEMBL5195855,COc1ccc(NC(=S)Nc2nc(C(=O)NCc3ccccc3)cs2)cc1,HepG2,Homo sapiens,F,IC50,=,28050.0,nM,4.55,pchembl_value,4.55,
HepG2,24712827,CHEMBL5110636,CHEMBL5177626,COc1ccc(NC(=S)Nc2nc(C(=O)NCCc3ccccc3)cs2)cc1,HepG2,Homo sapiens,F,IC50,=,19490.0,nM,4.71,pchembl_value,4.71,
HepG2,24712828,CHEMBL5110636,CHEMBL5173475,COc1ccc(NC(=S)Nc2nc(C(=O)NCCCc3ccccc3)cs2)cc1,HepG2,Homo sapiens,F,IC50,=,71280.0,nM,4.15,pchembl_value,4.15,
HepG2,24712829,CHEMBL5110636,CHEMBL5189666,O=C(NCc1ccccc1)c1csc(NC(=S)Nc2ccc(Cl)cc2)n1,HepG2,Homo sapiens,F,IC50,=,40270.0,nM,4.39,pchembl_value,4.39,
HepG2,24712830,CHEMBL5110636,CHEMBL5180298,O=C(NCCc1ccccc1)c1csc(NC(=S)Nc2ccc(Cl)cc2)n1,HepG2,Homo sapiens,F,IC50,=,11820.0,nM,4.93,pchembl_value,4.93,
HepG2,24712831,CHEMBL5110636,CHEMBL5203929,O=C(NCCCc1ccccc1)c1csc(NC(=S)Nc2ccc(Cl)cc2)n1,HepG2,Homo sapiens,F,IC50,=,53140.0,nM,4.28,pchembl_value,4.28,
HepG2,24712832,CHEMBL5110636,CHEMBL5170523,CCOC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,39020.0,nM,4.41,pchembl_value,4.41,
HepG2,24712833,CHEMBL5110636,CHEMBL5202517,CCOC(=O)c1csc2nc(CN3CCN(C)CC3)c(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,53560.0,nM,4.27,pchembl_value,4.27,
HepG2,24712834,CHEMBL5110636,CHEMBL5192535,CCOC(=O)c1csc2nc(CN3CCN(Cc4ccccc4)CC3)c(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,88210.0,nM,4.05,pchembl_value,4.05,
HepG2,24712835,CHEMBL5110636,CHEMBL5171068,CCOC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,19780.0,nM,4.7,pchembl_value,4.70,
HepG2,24712836,CHEMBL5110636,CHEMBL5192455,CCOC(=O)c1csc2nc(CN3CCN(C)CC3)c(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,68360.0,nM,4.17,pchembl_value,4.17,
HepG2,24712837,CHEMBL5110636,CHEMBL5187442,CCOC(=O)c1csc2nc(CN3CCN(Cc4ccccc4)CC3)c(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,26350.0,nM,4.58,pchembl_value,4.58,
HepG2,24712838,CHEMBL5110636,CHEMBL5191768,CCOC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,32480.0,nM,4.49,pchembl_value,4.49,
HepG2,24712839,CHEMBL5110636,CHEMBL5175671,CCOC(=O)c1csc2nc(CN3CCN(C)CC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,82730.0,nM,4.08,pchembl_value,4.08,
HepG2,24712840,CHEMBL5110636,CHEMBL5192449,CCOC(=O)c1csc2nc(CN3CCN(Cc4ccccc4)CC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,47310.0,nM,4.33,pchembl_value,4.33,
HepG2,24712841,CHEMBL5110636,CHEMBL5194543,Cc1ccc(-c2c(CN3CCCCC3)nc3scc(C(=O)O)n23)cc1,HepG2,Homo sapiens,F,IC50,=,10810.0,nM,4.97,pchembl_value,4.97,
HepG2,24712842,CHEMBL5110636,CHEMBL5174311,COc1ccc(-c2c(CN3CCCCC3)nc3scc(C(=O)O)n23)cc1,HepG2,Homo sapiens,F,IC50,=,75050.0,nM,4.12,pchembl_value,4.12,
HepG2,24712843,CHEMBL5110636,CHEMBL5182988,O=C(O)c1csc2nc(CN3CCCCC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,>,100000.0,nM,4.0,fallback_from_standard_value_units,,
HepG2,24712844,CHEMBL5110636,CHEMBL5190356,CC(=O)NNC(=O)c1csc2ncc(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,63620.0,nM,4.2,pchembl_value,4.20,
HepG2,24712845,CHEMBL5110636,CHEMBL5176561,CCC(=O)NNC(=O)c1csc2ncc(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,7340.0,nM,5.13,pchembl_value,5.13,
HepG2,24712846,CHEMBL5110636,CHEMBL5195307,CCCC(=O)NNC(=O)c1csc2ncc(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,26810.0,nM,4.57,pchembl_value,4.57,
HepG2,24712847,CHEMBL5110636,CHEMBL5190653,COc1ccc(-c2cnc3scc(C(=O)NNC(C)=O)n23)cc1,HepG2,Homo sapiens,F,IC50,=,11790.0,nM,4.93,pchembl_value,4.93,
HepG2,24712848,CHEMBL5110636,CHEMBL5189350,CCC(=O)NNC(=O)c1csc2ncc(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,45800.0,nM,4.34,pchembl_value,4.34,
HepG2,24712849,CHEMBL5110636,CHEMBL5180996,CCCC(=O)NNC(=O)c1csc2ncc(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,38020.0,nM,4.42,pchembl_value,4.42,
HepG2,24712850,CHEMBL5110636,CHEMBL5204417,CC(=O)NNC(=O)c1csc2ncc(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,3480.0,nM,5.46,pchembl_value,5.46,
HepG2,24712851,CHEMBL5110636,CHEMBL5198274,CCC(=O)NNC(=O)c1csc2ncc(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,19230.0,nM,4.72,pchembl_value,4.72,
HepG2,24712852,CHEMBL5110636,CHEMBL5189848,CCCC(=O)NNC(=O)c1csc2ncc(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,33590.0,nM,4.47,pchembl_value,4.47,
HepG2,24712853,CHEMBL5110636,CHEMBL5170804,Cc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,HepG2,Homo sapiens,F,IC50,=,9670.0,nM,5.01,pchembl_value,5.01,
HepG2,24712854,CHEMBL5110636,CHEMBL5173449,COc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,HepG2,Homo sapiens,F,IC50,=,12180.0,nM,4.91,pchembl_value,4.91,
HepG2,24712855,CHEMBL5110636,CHEMBL5204650,NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,5810.0,nM,5.24,pchembl_value,5.24,
HepG2,24712856,CHEMBL5110636,CHEMBL5197194,CC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,43030.0,nM,4.37,pchembl_value,4.37,
HepG2,24712857,CHEMBL5110636,CHEMBL5196405,CCC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,69240.0,nM,4.16,pchembl_value,4.16,
HepG2,24712858,CHEMBL5110636,CHEMBL5186930,CCCC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(C)cc3)n12,HepG2,Homo sapiens,F,IC50,=,92380.0,nM,4.03,pchembl_value,4.03,
HepG2,24712859,CHEMBL5110636,CHEMBL5196856,COc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NNC(C)=O)n23)cc1,HepG2,Homo sapiens,F,IC50,=,23690.0,nM,4.62,pchembl_value,4.62,
HepG2,24712860,CHEMBL5110636,CHEMBL5173917,CCC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,55910.0,nM,4.25,pchembl_value,4.25,
HepG2,24712861,CHEMBL5110636,CHEMBL5207014,CCCC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(OC)cc3)n12,HepG2,Homo sapiens,F,IC50,=,81150.0,nM,4.09,pchembl_value,4.09,
HepG2,24712862,CHEMBL5110636,CHEMBL5178195,CC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,14100.0,nM,4.85,pchembl_value,4.85,
HepG2,24712863,CHEMBL5110636,CHEMBL5181020,CCC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,31250.0,nM,4.5,pchembl_value,4.50,
HepG2,24712864,CHEMBL5110636,CHEMBL5193745,CCCC(=O)NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,HepG2,Homo sapiens,F,IC50,=,38360.0,nM,4.42,pchembl_value,4.42,
HepG2,24712865,CHEMBL5110636,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,HepG2,Homo sapiens,F,IC50,=,9180.0,nM,5.04,pchembl_value,5.04,
HepG2,24712866,CHEMBL5110636,CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,HepG2,Homo sapiens,F,IC50,=,21900.0,nM,4.66,pchembl_value,4.66,
HepG2,24712867,CHEMBL5110636,CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,HepG2,Homo sapiens,F,IC50,=,4500.0,nM,5.35,pchembl_value,5.35,
HepG2,24723259,CHEMBL5113308,CHEMBL5185599,CC(C)n1cnc(-c2ccccc2Nc2nc(Nc3ccc(N(C)C4CCN(C)CC4)cc3)ncc2Cl)n1,HepG2,Homo sapiens,F,CC50,=,351.9,nM,6.453581,fallback_from_standard_value_units,,
HepG2,24723408,CHEMBL5113605,CHEMBL5178240,COC(=O)/C=C1\O[C@@]2(C)C/C=C/C(C)(C)C[C@@H]3Cc4c(C)cc(=O)c(O)cc4O[C@]3(C)[C@H](O)C[C@@H]2C[C@@]12OC(=O)C=C2C,HepG2,Homo sapiens,F,IC50,=,500.0,nM,6.3,pchembl_value,6.30,
HepG2,24723671,CHEMBL5113688,CHEMBL5199795,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)NCC4CN(CC(=O)NO)N=N4)cn1c23,HepG2,Homo sapiens,F,IC50,=,2300.0,nM,5.64,pchembl_value,5.64,
HepG2,24723705,CHEMBL5113718,CHEMBL5196257,CCN1CCN(c2cc(Nc3ncc(C(=O)Nc4ccccc4N)s3)ncn2)CC1,HepG2,Homo sapiens,F,IC50,=,16500.0,nM,4.78,pchembl_value,4.78,
HepG2,24723706,CHEMBL5113718,CHEMBL5202431,CCN1CCN(c2cc(Nc3ncc(C(=O)Nc4ccc(F)cc4N)s3)ncn2)CC1,HepG2,Homo sapiens,F,IC50,=,10440.0,nM,4.98,pchembl_value,4.98,
HepG2,24724134,CHEMBL5113921,CHEMBL441441,CC1(C)CCC2=C(O1)C(=O)c1ccccc1C2=O,HepG2,Homo sapiens,F,CC50,=,2090.0,nM,5.679854,fallback_from_standard_value_units,,
HepG2,24724135,CHEMBL5113921,CHEMBL15192,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,HepG2,Homo sapiens,F,CC50,=,2090.0,nM,5.679854,fallback_from_standard_value_units,,
HepG2,24724421,CHEMBL5114036,CHEMBL596333,Cn1cc2c3ccccc3nc-2c2ccccc21,HepG2,Homo sapiens,F,IC50,=,730.0,nM,6.14,pchembl_value,6.14,
HepG2,24724772,CHEMBL5114118,CHEMBL5170911,O=C(Cn1c(=O)c2nncn2c2ccccc21)Nc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1,HepG2,Homo sapiens,F,IC50,=,4100.0,nM,5.39,pchembl_value,5.39,
HepG2,24724773,CHEMBL5114118,CHEMBL5202279,O=C(Cn1c(=O)c2nncn2c2ccccc21)Nc1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1,HepG2,Homo sapiens,F,IC50,=,8400.0,nM,5.08,pchembl_value,5.08,
HepG2,24724774,CHEMBL5114118,CHEMBL5175388,Cc1ccc(O)c(NC(=O)c2ccc(NC(=O)Cn3c(=O)c4nncn4c4ccccc43)cc2)c1,HepG2,Homo sapiens,F,IC50,=,7800.0,nM,5.11,pchembl_value,5.11,
HepG2,24724775,CHEMBL5114118,CHEMBL5192318,NNC(=O)/C=C1/Nc2ccc(Br)cc2NC1=O,HepG2,Homo sapiens,F,IC50,=,18570.0,nM,4.73,pchembl_value,4.73,
HepG2,24724776,CHEMBL5114118,CHEMBL5208825,COC(=O)CCc1nc2ccc(Br)cc2[nH]c1=O,HepG2,Homo sapiens,F,IC50,=,15580.0,nM,4.81,pchembl_value,4.81,
HepG2,24724777,CHEMBL5114118,CHEMBL5206400,COC(=O)CCc1nc2ccc(Cl)cc2[nH]c1=O,HepG2,Homo sapiens,F,IC50,=,46230.0,nM,4.33,pchembl_value,4.33,
HepG2,24724778,CHEMBL5114118,CHEMBL3325870,Cc1nn(-c2ccccc2)c(Cl)c1/C=N/Nc1nc2ccccc2[nH]c1=O,HepG2,Homo sapiens,F,IC50,=,19600.0,nM,4.71,pchembl_value,4.71,
HepG2,24724779,CHEMBL5114118,CHEMBL3325872,Cc1nn(-c2ccccc2)c(N2CCOCC2)c1/C=N/Nc1nc2ccccc2nc1O,HepG2,Homo sapiens,F,IC50,=,11020.0,nM,4.96,pchembl_value,4.96,
HepG2,24724780,CHEMBL5114118,CHEMBL3325873,Cc1nn(-c2ccccc2)c(N2CCCCC2)c1/C=N/Nc1nc2ccccc2nc1O,HepG2,Homo sapiens,F,IC50,=,18060.0,nM,4.74,pchembl_value,4.74,
HepG2,24724781,CHEMBL5114118,CHEMBL3325874,Cc1nn(-c2ccccc2)c(N2CCNCC2)c1/C=N/Nc1nc2ccccc2nc1O,HepG2,Homo sapiens,F,IC50,=,38080.0,nM,4.42,pchembl_value,4.42,
HepG2,24724782,CHEMBL5114118,CHEMBL3325875,CC(=O)N1CCN(c2c(/C=N/Nc3nc4ccccc4nc3O)c(C)nn2-c2ccccc2)CC1,HepG2,Homo sapiens,F,IC50,=,11000.0,nM,4.96,pchembl_value,4.96,
HepG2,24724783,CHEMBL5114118,CHEMBL3325876,Cc1nn(-c2ccccc2)c(N2CCN(S(=O)(=O)c3ccccc3)CC2)c1/C=N/Nc1nc2ccccc2nc1O,HepG2,Homo sapiens,F,IC50,=,28120.0,nM,4.55,pchembl_value,4.55,
HepG2,24724784,CHEMBL5114118,CHEMBL3325729,Cc1nn(-c2ccccc2)c(N2CCN(C)CC2)c1/C=N/Nc1nc2ccccc2nc1O,HepG2,Homo sapiens,F,IC50,=,11380.0,nM,4.94,pchembl_value,4.94,
HepG2,24724785,CHEMBL5114118,CHEMBL5187444,Cc1nn(-c2ccccc2)c(SCCCO)c1/C=N/Nc1nc2ccccc2[nH]c1=O,HepG2,Homo sapiens,F,IC50,=,23400.0,nM,4.63,pchembl_value,4.63,
HepG2,24724786,CHEMBL5114118,CHEMBL3325733,Cc1nn(-c2ccccc2)c(N(C)C)c1/C=N/Nc1nc2ccccc2nc1O,HepG2,Homo sapiens,F,IC50,=,31520.0,nM,4.5,pchembl_value,4.50,
HepG2,24726479,CHEMBL5114545,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,HepG2,Homo sapiens,F,IC50,=,3300.0,nM,5.48,pchembl_value,5.48,
HepG2,24726480,CHEMBL5114545,CHEMBL5173730,COc1ccc(Cn2c(C(=O)O)c(CN(C)Cc3cccc(OC)c3)c3ccc(C)cc32)cc1,HepG2,Homo sapiens,F,IC50,=,15410.0,nM,4.81,pchembl_value,4.81,
HepG2,24726481,CHEMBL5114545,CHEMBL5193474,COc1ccc(Cn2c(C(=O)O)c(CNCc3ccc(O)c(OC)c3)c3ccc(C)cc32)cc1,HepG2,Homo sapiens,F,IC50,=,3740.0,nM,5.43,pchembl_value,5.43,
HepG2,24726482,CHEMBL5114545,CHEMBL5194269,COc1ccc(Cn2c(C(=O)O)c(CNCc3cccc(O)c3)c3ccc(C)cc32)cc1,HepG2,Homo sapiens,F,IC50,=,4520.0,nM,5.34,pchembl_value,5.34,
HepG2,24726483,CHEMBL5114545,CHEMBL5183326,COc1ccc(Cn2c(C(=O)O)c(CNCc3ccc(O)c(OC)c3)c3ccc(C(C)C)cc32)cc1,HepG2,Homo sapiens,F,IC50,=,3660.0,nM,5.44,pchembl_value,5.44,
HepG2,24726484,CHEMBL5114545,CHEMBL5193203,COc1ccc(Cn2c(C(=O)O)c(CNCc3cccc(O)c3)c3ccc(C(C)C)cc32)cc1,HepG2,Homo sapiens,F,IC50,=,4920.0,nM,5.31,pchembl_value,5.31,
HepG2,24726485,CHEMBL5114545,CHEMBL5205210,COc1cccc(CNCc2c(C(=O)O)n(Cc3ccc(C)cc3)c3ccccc23)c1,HepG2,Homo sapiens,F,IC50,=,13950.0,nM,4.86,pchembl_value,4.86,
HepG2,24726486,CHEMBL5114545,CHEMBL5185540,COc1cccc(CNCc2c(C(=O)O)n(Cc3ccccc3)c3cc(C)ccc23)c1,HepG2,Homo sapiens,F,IC50,=,5210.0,nM,5.28,pchembl_value,5.28,
HepG2,24726487,CHEMBL5114545,CHEMBL5187803,COc1cccc(CNCc2c(C(=O)O)n(Cc3ccc(C)cc3)c3cc(C)ccc23)c1,HepG2,Homo sapiens,F,IC50,=,5050.0,nM,5.3,pchembl_value,5.30,
HepG2,24726488,CHEMBL5114545,CHEMBL5192836,COc1cccc(CNCc2c(C(=O)O)n(Cc3ccccc3)c3cc(C(C)C)ccc23)c1,HepG2,Homo sapiens,F,IC50,=,3180.0,nM,5.5,pchembl_value,5.50,
HepG2,24726489,CHEMBL5114545,CHEMBL5174718,COc1cccc(CNCc2c(C(=O)O)n(Cc3ccc(C)cc3)c3cc(C(C)C)ccc23)c1,HepG2,Homo sapiens,F,IC50,=,3430.0,nM,5.46,pchembl_value,5.46,
HepG2,24726490,CHEMBL5114545,CHEMBL5203713,COc1cccc(CNCc2c(C(=O)O)n(Cc3ccccc3F)c3cc(C(C)C)ccc23)c1,HepG2,Homo sapiens,F,IC50,=,3300.0,nM,5.48,pchembl_value,5.48,
HepG2,24726491,CHEMBL5114545,CHEMBL5199296,COc1cccc(CNCc2c(C(=O)O)n(Cc3ccc(O)cc3)c3cc(C(C)C)ccc23)c1,HepG2,Homo sapiens,F,IC50,=,1630.0,nM,5.79,pchembl_value,5.79,
HepG2,24726492,CHEMBL5114545,CHEMBL5198866,COc1cccc(CNCc2c(C(=O)O)n(Cc3ccc(N)cc3)c3cc(C(C)C)ccc23)c1,HepG2,Homo sapiens,F,IC50,=,7400.0,nM,5.13,pchembl_value,5.13,
HepG2,24728853,CHEMBL5115288,CHEMBL5188897,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccccc1,HepG2,Homo sapiens,F,IC50,=,790.0,nM,6.1,pchembl_value,6.10,
HepG2,24728854,CHEMBL5115288,CHEMBL5204148,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(C)cc1,HepG2,Homo sapiens,F,IC50,=,130.0,nM,6.89,pchembl_value,6.89,
HepG2,24728855,CHEMBL5115288,CHEMBL5195396,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(OC)cc1,HepG2,Homo sapiens,F,IC50,=,150.0,nM,6.82,pchembl_value,6.82,
HepG2,24728856,CHEMBL5115288,CHEMBL5176611,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(F)cc1,HepG2,Homo sapiens,F,IC50,=,140.0,nM,6.85,pchembl_value,6.85,
HepG2,24728857,CHEMBL5115288,CHEMBL5191051,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(Cl)cc1,HepG2,Homo sapiens,F,IC50,>,800.0,nM,6.09691,fallback_from_standard_value_units,,
HepG2,24728858,CHEMBL5115288,CHEMBL5203072,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc([N+](=O)[O-])cc1,HepG2,Homo sapiens,F,IC50,=,170.0,nM,6.77,pchembl_value,6.77,
HepG2,24728859,CHEMBL5115288,CHEMBL5196926,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccccc1C,HepG2,Homo sapiens,F,IC50,=,50.0,nM,7.3,pchembl_value,7.30,
HepG2,24728860,CHEMBL5115288,CHEMBL5181290,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccccc1OC,HepG2,Homo sapiens,F,IC50,=,460.0,nM,6.34,pchembl_value,6.34,
HepG2,24728861,CHEMBL5115288,CHEMBL5187884,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccccc1Cl,HepG2,Homo sapiens,F,IC50,>,800.0,nM,6.09691,fallback_from_standard_value_units,,
HepG2,24728862,CHEMBL5115288,CHEMBL5180214,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1cccc(C)c1,HepG2,Homo sapiens,F,IC50,=,310.0,nM,6.51,pchembl_value,6.51,
HepG2,24728863,CHEMBL5115288,CHEMBL5178050,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1cccc(OC)c1,HepG2,Homo sapiens,F,IC50,=,220.0,nM,6.66,pchembl_value,6.66,
HepG2,24728864,CHEMBL5115288,CHEMBL5180634,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1cccc(F)c1,HepG2,Homo sapiens,F,IC50,=,100.0,nM,7.0,pchembl_value,7.00,
HepG2,24728865,CHEMBL5115288,CHEMBL5183027,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1cccc(C(F)(F)F)c1,HepG2,Homo sapiens,F,IC50,=,100.0,nM,7.0,pchembl_value,7.00,
HepG2,24728866,CHEMBL5115288,CHEMBL5171784,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1cccc([N+](=O)[O-])c1,HepG2,Homo sapiens,F,IC50,=,250.0,nM,6.6,pchembl_value,6.60,
HepG2,24728867,CHEMBL5115288,CHEMBL5202372,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(OC)c(OC)c1,HepG2,Homo sapiens,F,IC50,=,730.0,nM,6.14,pchembl_value,6.14,
HepG2,24728868,CHEMBL5115288,CHEMBL5175410,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1cc(OC)cc(OC)c1,HepG2,Homo sapiens,F,IC50,>,800.0,nM,6.09691,fallback_from_standard_value_units,,
HepG2,24728869,CHEMBL5115288,CHEMBL5174639,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(O)c(OC)c1,HepG2,Homo sapiens,F,IC50,=,190.0,nM,6.72,pchembl_value,6.72,
