canonical_smiles,pIC50
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCc2ccccc2C1)B(O)O,8.08
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N(C)Cc1ccccc1)B(O)O,7.52
Cc1cccc(CNC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CC(C)C)B(O)O)c1C,7.35
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)NCc1cnccn1)B(O)O,5.38
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)NCc1cc(Cl)ccc1Cl)B(O)O,7.15
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)NCc1cccc(-c2ccccc2)c1)B(O)O,7.43
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)NCc1ccco1)B(O)O,7.34
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)NCc1ccc2ccccc2c1)B(O)O,7.28
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)NCc1ccc(F)c(F)c1)B(O)O,7.72
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)NCc1cccc([N+](=O)[O-])c1)B(O)O,7.36
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCc2ccccc2C1=O)B(O)O,7.22
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,8.79
O=c1nc2oc(CCCCl)c(C#CCCCCl)c2cn1Cc1cn(-c2ccc(Cl)cc2)nn1,4.14
O=c1nc2oc(C3CC3)c(C#CC3CC3)c2cn1Cc1cn(-c2ccc(Cl)cc2)nn1,4.41
CCCCCc1ccc(C#Cc2c(-c3ccc(CCCCC)cc3)oc3nc(=O)n(Cc4cn(-c5ccccc5F)nn4)cc23)cc1,4.14
O=c1nc2oc(CCCCl)cc2cn1Cc1cn(-c2ccccc2F)nn1,4.1
O=c1nc2oc(C3CC3)c(C#CC3CC3)c2cn1Cc1cn(-c2ccccc2F)nn1,4.41
O=c1nc2oc(CCCCl)cc2cn1Cc1cn(-c2ccc(F)cc2)nn1,4.84
O=c1nc2oc(CCCCl)c(C#CCCCCCl)c2cn1Cc1cn(-c2ccc(F)cc2)nn1,4.43
O=c1c(I)cn(Cc2cn(Cc3ccccc3)nn2)c(=O)n1Cc1cn(Cc2ccccc2)nn1,5.24
C#CCn1c(=O)c(I)cn(Cc2cn(-c3ccc(Cl)cc3)nn2)c1=O,4.88
O=c1c(I)cn(Cc2cn(-c3ccccc3F)nn2)c(=O)n1Cc1cn(-c2ccccc2F)nn1,4.44
C#CCn1c(=O)c(I)cn(Cc2cn(-c3ccc(F)cc3)nn2)c1=O,5.29
O=c1c(I)cn(Cc2cn(-c3ccc(F)cc3)nn2)c(=O)n1Cc1cn(-c2ccc(F)cc2)nn1,4.27
O=c1[nH]c(=O)n(Cc2cn(-c3cc(Cl)cc(Cl)c3)nn2)cc1Br,5.12
O=c1[nH]c(=O)n(Cc2cn(-c3ccc(Cl)cc3)nn2)cc1Br,4.72
O=c1[nH]c(=O)n(Cc2cn(-c3ccc(F)cc3)nn2)cc1Br,4.16
O=c1c(Br)cn(Cc2cn(-c3cc(Cl)cc(Cl)c3)nn2)c(=O)n1Cc1cn(-c2cc(Cl)cc(Cl)c2)nn1,4.37
O=c1c(Br)cn(Cc2cn(-c3ccc(Cl)cc3)nn2)c(=O)n1Cc1cn(-c2ccc(Cl)cc2)nn1,5.44
O=c1c(Br)cn(Cc2cn(-c3ccccc3F)nn2)c(=O)n1Cc1cn(-c2ccccc2F)nn1,5.15
O=c1c(Br)cn(Cc2cn(-c3ccc(F)cc3)nn2)c(=O)n1Cc1cn(-c2ccc(F)cc2)nn1,5.35
O=c1nc2oc(CCCCl)cc2cn1Cc1cn(-c2ccc(Cl)cc2)nn1,4.05
O=c1nc2oc(C3CC3)c(C#CC3CC3)c2cn1Cc1cn(Cc2ccccc2)nn1,5.57
O=c1nc2oc(C3CC3)cc2cn1Cc1cn(Cc2ccccc2)nn1,4.31
O=c1nc2oc(CCCCl)c(C#CCCCCl)c2cn1Cc1cn(Cc2ccccc2)nn1,4.59
O=c1nc2oc(CCCCl)cc2cn1Cc1cn(Cc2ccccc2)nn1,4.56
CCCCCCC#Cc1c(CCCCCC)oc2nc(=O)n(Cc3cn(Cc4ccccc4)nn3)cc12,4.59
CCCCCCc1cc2cn(Cc3cn(Cc4ccccc4)nn3)c(=O)nc2o1,4.16
O=c1[nH]cc(F)c(=O)[nH]1,5.05
N=C(N)NCCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(N)=O,4.05
CS(=O)(=O)Nc1ccc(-n2cc(-c3ccccc3)nn2)cc1Oc1ccccc1,4.87
CS(=O)(=O)Nc1ccc(-n2cc(OCc3ccccc3)nn2)cc1Oc1ccccc1,4.91
CS(=O)(=O)Nc1ccc(-n2cc(COc3ccc4ccccc4c3)nn2)cc1Oc1ccccc1,4.71
Cc1ccc(-c2cn(-c3ccc(NS(C)(=O)=O)c(Oc4ccccc4)c3)nn2)cc1,4.74
Cc1ccc(OCc2cn(-c3ccc(NS(C)(=O)=O)c(Oc4ccccc4)c3)nn2)cc1,4.89
CS(=O)(=O)Nc1ccc(-n2cc(COc3ccc(Cl)cc3)nn2)cc1Oc1ccccc1,5.12
Cc1cc(OCc2cn(-c3ccc(NS(C)(=O)=O)c(Oc4ccccc4)c3)nn2)ccc1Cl,5.01
CS(=O)(=O)Nc1ccc(-n2cc(COc3ccccc3Cl)nn2)cc1Oc1ccccc1,4.6
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,4.45
O=C1C2CCCCC2C(=O)N1CCOCCOCCN1C(=O)C2CCCCC2C1=O,4.56
O=C1C2CCCCC2C(=O)N1c1ccc(S(=O)(=O)c2ccc(N3C(=O)C4CCCCC4C3=O)cc2)cc1,4.77
O=C1C2CC=CCC2C(=O)N1CCOCCOCCN1C(=O)C2CC=CCC2C1=O,4.76
O=C1C2CC=CCC2C(=O)N1c1ccc(S(=O)(=O)c2ccc(N3C(=O)C4CC=CCC4C3=O)cc2)cc1,4.74
O=C1c2nccnc2C(=O)N1CCCC1OCC2(CO1)COC(CCCN1C(=O)c3nccnc3C1=O)OC2,4.91
O=C1c2nc[nH]c2C(=O)N1CCN1C(=O)c2nc[nH]c2C1=O,4.62
O=c1[nH]cc(F)c(=O)[nH]1,4.48
O=P1(N(CCCl)CCCl)NCCCO1,4.28
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,4.26
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,4.79
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,5.17
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(O)c(OC)cc3c1[C@H](C2)N(C)CC3,5.04
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(=O)c3cccnc3Cl)c(OC)cc3c1[C@H](C2)N(C)CC3,5.55
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(=O)c3cccnc3)c(OC)cc3c1[C@H](C2)N(C)CC3,5.7
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(=O)c3ccc(Cl)cc3)c(OC)cc3c1[C@H](C2)N(C)CC3,5.67
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(=O)c3cccc(Cl)c3)c(OC)cc3c1[C@H](C2)N(C)CC3,5.7
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(=O)c3ccccc3Cl)c(OC)cc3c1[C@H](C2)N(C)CC3,5.88
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(=O)c3ccc([N+](=O)[O-])cc3)c(OC)cc3c1[C@H](C2)N(C)CC3,5.68
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(=O)c3cccc([N+](=O)[O-])c3)c(OC)cc3c1[C@H](C2)N(C)CC3,5.77
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(=O)c3ccccc3[N+](=O)[O-])c(OC)cc3c1[C@H](C2)N(C)CC3,5.53
CCOc1ccc(C(=O)Oc2c(OC)cc3c4c2Oc2cc5c(cc2OC)CCN(C)[C@H]5Cc2ccc(cc2)Oc2cc(ccc2OC)C[C@@H]4N(C)CC3)cc1,6.19
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(=O)c3ccccc3OC(C)=O)c(OC)cc3c1[C@H](C2)N(C)CC3,5.75
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(=O)/C=C/c3ccccc3)c(OC)cc3c1[C@H](C2)N(C)CC3,5.45
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(=O)c3ccccc3)c(OC)cc3c1[C@H](C2)N(C)CC3,5.43
C/C=C/C=C/C(=O)Oc1c(OC)cc2c3c1Oc1cc4c(cc1OC)CCN(C)[C@H]4Cc1ccc(cc1)Oc1cc(ccc1OC)C[C@@H]3N(C)CC2,5.4
CCC(Br)C(=O)Oc1c(OC)cc2c3c1Oc1cc4c(cc1OC)CCN(C)[C@H]4Cc1ccc(cc1)Oc1cc(ccc1OC)C[C@@H]3N(C)CC2,5.41
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(=O)CCl)c(OC)cc3c1[C@H](C2)N(C)CC3,5.38
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(C)=O)c(OC)cc3c1[C@H](C2)N(C)CC3,5.28
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OCc3ccccc3)c(OC)cc3c1[C@H](C2)N(C)CC3,6.26
CCCCOc1c(OC)cc2c3c1Oc1cc4c(cc1OC)CCN(C)[C@H]4Cc1ccc(cc1)Oc1cc(ccc1OC)C[C@@H]3N(C)CC2,5.42
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC(C)C)c(OC)cc3c1[C@H](C2)N(C)CC3,5.31
CCOc1c(OC)cc2c3c1Oc1cc4c(cc1OC)CCN(C)[C@H]4Cc1ccc(cc1)Oc1cc(ccc1OC)C[C@@H]3N(C)CC2,5.26
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CC[N+]1(C)CC(=O)[O-])Oc1c(OC)c(OC)cc3c1[C@H](C2)[N+](C)(CC(=O)[O-])CC3,5.0
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CC[N+]1(C)CCO)Oc1c(OC)c(OC)cc3c1[C@H](C2)[N+](C)(CCO)CC3.[Cl-].[Cl-],5.01
CCOC(=O)C(CC)[N+]1(C)CCc2cc(OC)c3cc2[C@@H]1Cc1ccc(cc1)Oc1cc(ccc1OC)C[C@H]1c2c(cc(OC)c(OC)c2O3)CCN1C.[Br-],4.8
CCOC(=O)C(C)[N+]1(C)CCc2cc(OC)c3cc2[C@@H]1Cc1ccc(cc1)Oc1cc(ccc1OC)C[C@H]1c2c(cc(OC)c(OC)c2O3)CCN1C.[Br-],4.88
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CC[N+]1(C)CC(=O)[O-])Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,5.0
CC[C@H](C)[C@@H](O)C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O)CO)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,4.44
CC[C@H](C)[C@@H](O)C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@H](CO)[C@@H](O)[C@H](O)CO)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,4.58
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,6.7
CC[C@H](C)[C@@H](O)C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)OC[C@@H](O)[C@@H](O)[C@H](O)CO)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,4.54
CC[C@H](C)[C@@H](O)C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)OC[C@@H](O)[C@@H](O)CO)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,4.54
O=C1Nc2ccc(I)cc2/C1=C1/Nc2ccccc2/C1=N\OCC1CO1,5.52
O=C1Nc2ccc(Cl)cc2/C1=C1/Nc2ccccc2/C1=N\OCC1CO1,5.89
O=C1Nc2ccc(F)cc2/C1=C1/Nc2ccccc2/C1=N\OCC1CO1,5.77
O=C1Nc2c(Br)cccc2/C1=C1/Nc2ccc(Br)cc2/C1=N\OCC1CO1,5.0
O=C1Nc2ccc(Br)cc2/C1=C1/Nc2ccc(Br)cc2/C1=N\OCC1CO1,5.6
O=C1Nc2c(Br)cc(Br)cc2/C1=C1/Nc2ccccc2/C1=N\OCC1CO1,5.06
O=C1Nc2cc(Br)c(Br)cc2/C1=C1/Nc2ccccc2/C1=N\OCC1CO1,5.72
O=C1Nc2ccccc2/C1=C1/Nc2cc(Br)ccc2/C1=N\OCC1CO1,5.35
O=C1Nc2ccccc2/C1=C1/Nc2ccc(Br)cc2/C1=N\OCC1CO1,5.48
O=C1Nc2c(Br)cccc2/C1=C1/Nc2ccccc2/C1=N\OCC1CO1,4.43
O=C1Nc2ccc(Br)cc2/C1=C1/Nc2ccccc2/C1=N\OCC1CO1,6.21
COc1cccc2c1NC(=O)/C2=C1\Nc2ccccc2\C1=N/O,5.23
COc1ccc2c(c1)NC(=O)/C2=C1\Nc2ccccc2\C1=N/O,4.68
COc1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\O)C(=O)N2,5.21
O=C1Nc2ccc(I)cc2/C1=C1/Nc2ccccc2/C1=N\O,4.24
O=C1Nc2ccc(Cl)cc2/C1=C1/Nc2ccccc2/C1=N\O,4.89
O=C1Nc2ccc(F)cc2/C1=C1/Nc2ccccc2/C1=N\O,5.0
O=C1Nc2c(Br)cccc2/C1=C1/Nc2cc(Br)ccc2/C1=N\O,4.77
O=C1Nc2c(Br)cccc2/C1=C1/Nc2ccc(Br)cc2/C1=N\O,5.31
O=C1Nc2cc(Br)ccc2/C1=C1/Nc2cc(Br)ccc2/C1=N\O,4.8
O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccc(Br)cc2/C1=N\O,5.43
O=C1Nc2ccc(Br)cc2/C1=C1/Nc2ccc(Br)cc2/C1=N\O,5.16
O=C1Nc2c(Br)cc(Br)cc2/C1=C1/Nc2ccccc2/C1=N\O,5.18
O=C1Nc2cc(Br)c(Br)cc2/C1=C1/Nc2ccccc2/C1=N\O,5.36
O=C1Nc2ccccc2/C1=C1/Nc2cc(Br)ccc2/C1=N\O,4.85
O=C1Nc2ccccc2/C1=C1/Nc2ccc(Br)cc2/C1=N\O,4.96
O=C1Nc2c(Br)cccc2/C1=C1/Nc2ccccc2/C1=N\O,5.32
O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O,5.28
O=C1Nc2ccc(Br)cc2/C1=C1/Nc2ccccc2/C1=N\O,5.16
O=C1Nc2ccc(Br)cc2/C1=C1/Nc2ccccc2/C1=N\OCC(O)CO,5.01
O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\OCCCC1CO1,4.8
O=C1Nc2ccccc2/C1=C1/Nc2ccccc2/C1=N\OCCC1CO1,5.11
COc1cccc2c1NC(=O)/C2=C1\Nc2ccccc2\C1=N/OCC1CO1,5.0
COc1ccc2c(c1)NC(=O)/C2=C1\Nc2ccccc2\C1=N/OCC1CO1,4.21
COc1ccc2c(c1)/C(=C1/Nc3ccccc3/C1=N\OCC1CO1)C(=O)N2,5.8
C=CC1=C(C)/C2=C/C3=N/C(=C(/CC(=O)O)c4[nH]c(c(C)c4C(=O)O)/C=C4\N=C(CC1N2)C(C)=C4CC)[C@@H](CCC(=O)O)[C@@H]3C,5.28
C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,5.11
C=Cc1c(C)c2cc3nc(c(CC(=O)NCCNC(=O)CCC(=O)O[C@@H]4O[C@@H]5O[C@@]6(C)CC[C@H]7[C@H](C)CC[C@@H]([C@H]4C)[C@@]57OO6)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)NCCNC(=O)CCC(=O)O[C@@H]1O[C@@H]2O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]1C)[C@@]25OO4)[C@@H](CCC(=O)NCCNC(=O)CCC(=O)O[C@@H]1O[C@@H]2O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]1C)[C@@]25OO4)[C@@H]3C,6.1
C=Cc1c(C)c2cc3nc(c(CC(=O)O)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)O)[C@@H](CCC(=O)NCCNC(=O)CCC(=O)O[C@@H]1O[C@@H]2O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]1C)[C@@]25OO4)[C@@H]3C,5.82
C=Cc1c(C)c2cc3nc(c(CC(=O)NCCNC(=O)CCC(=O)O[C@@H]4O[C@@H]5O[C@@]6(C)CC[C@H]7[C@H](C)CC[C@@H]([C@H]4C)[C@@]57OO6)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)O)[C@@H](CCC(=O)O)[C@@H]3C,5.62
C=Cc1c(C)c2cc3nc(c(CC(=O)O)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)NCCNC(=O)CCC(=O)O[C@@H]1O[C@@H]2O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]1C)[C@@]25OO4)[C@@H](CCC(=O)O)[C@@H]3C,5.75
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,6.0
CNCCN(C)Cc1ccc(-c2ccc(OC(F)(F)F)cc2)o1.Cl,4.62
CNCCN(C)Cc1ccc(-c2cccc(OC(F)(F)F)c2)o1.Cl,4.64
CNCCN(C)Cc1ccc(-c2ccc(C(F)(F)F)cc2)o1.Cl,4.44
CNCCN(C)Cc1ccc(-c2cccc(C(F)(F)F)c2)o1.Cl,4.46
CNCCN(C)Cc1ccc(-c2cccc(C(=O)OC)c2)o1.Cl,4.13
O=C(Nc1ccc2c(O)cc(S(=O)(=O)[O-])cc2c1)Nc1ccc2c(O)cc(S(=O)(=O)[O-])cc2c1.[Na+].[Na+],4.29
CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21,5.03
COC(=O)[C@H](Cc1ccc(N(CCCl)CCCl)cc1)NC(=O)CCC(=O)O,4.86
COC(=O)[C@H](Cc1ccc(N(CCCl)CCCl)cc1)NC(=O)CCC(=O)OCCCOCCCn1c2c(c3ccccc31)CCN1C(=O)c3ccccc3N(C)C21,4.77
O=c1[nH]cc(F)c(=O)[nH]1,4.52
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C\C=C\C=C\1C,4.28
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCOC(=O)CSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C\C=C\C=C\1C,4.96
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CN(C)C(=O)[C@H](C)N)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.37
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CN(C)C(=O)CN)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.31
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@H](C)NC(=O)CNC)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.51
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@H](C)NC(=O)[C@@H]6CCCN6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.47
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@H](C)NC(=O)CN)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.66
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@H](C)NC(=O)[C@H](C)N)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.71
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CNC(=O)CNC)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.28
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CNC(=O)[C@@H]6CCCN6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.46
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CNC(=O)[C@H](C)N)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.64
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CN(C)C(=O)[C@@H]6CCCN6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.43
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CN(C)C(=O)CNC)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.41
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CNC(=O)CN)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.4
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)CO)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.39
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)[C@@H](C)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.44
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)C(C)C)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.23
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CNC)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.35
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)CCCCN)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.62
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H]6CCC(=O)N6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.23
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H](N)[C@@H](C)CC)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,4.89
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@@H]6CCCN6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.34
C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3nc(C)c(C)nc3C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CN)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.17
