canonical_smiles,pIC50
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccc(C(=O)O)cc2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,7.05
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2cccc(C(=O)O)c2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,6.39
CC(C)(C)C[C@@H]1N[C@@H](C(=O)Nc2ccn(CC(C)(C)O)n2)[C@H](c2cccc(Cl)c2F)[C@@]1(C#N)c1ccc(Cl)cc1F,5.85
CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]1(C#N)c1ccc(Cl)cc1,5.47
O=c1c(O)c(-c2ccc(Br)cc2)oc2ccccc12,5.34
O=C(/C=C/c1cccc(F)c1)c1ccccc1O,4.84
O=C(/C=C/c1cccc(Cl)c1)c1ccccc1O,4.88
O=C(/C=C/c1cccc(Br)c1)c1ccccc1O,4.96
O=C(/C=C/c1ccc(F)cc1)c1ccccc1O,4.69
O=C(/C=C/c1ccc(Cl)cc1)c1ccccc1O,4.68
O=C(/C=C/c1ccc(Br)cc1)c1ccccc1O,4.72
O=c1c(O)c(-c2cccc(F)c2)oc2ccccc12,4.89
O=c1c(O)c(-c2cccc(Cl)c2)oc2ccccc12,5.09
O=c1c(O)c(-c2cccc(Br)c2)oc2ccccc12,5.12
O=c1c(O)c(-c2ccc(F)cc2)oc2ccccc12,4.84
O=c1c(O)c(-c2ccc(Cl)cc2)oc2ccccc12,5.17
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O,8.22
COc1ccc(-c2c(-c3cc(OC)c(OC)c(OC)c3)c(=O)c2=O)cc1N,8.3
COc1ccc(-c2c(-c3cc(OC)c(OC)c(OC)c3)c(=O)c2=O)cc1O,8.3
COc1ccc(-c2c(-c3cc(OC)c(OC)c(OC)c3)c(=O)c2=O)cc1F,7.09
CC(C)=CC(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,4.83
O=c1ccc2cc3ccoc3cc2o1,4.34
O=C(O)/C=C/c1ccc(O)c(O)c1,4.53
O=c1ccc2ccc(O)cc2o1,5.09
C/C=C(\C)C(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,5.12
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,8.21
CC(C)=CCC[C@]1(C)C=Cc2c(c(C)cc3c2[nH]c2ccccc23)O1,4.6
CC(C)=CCC[C@H]1C=Cc2c(c(C)cc3c2[nH]c2cc(O)ccc23)O1,5.16
Nc1ccccc1CNc1nc(NC2CCC(N)CC2)nc2c1ncn2C1CCCC1,5.64
NC1CCC(Nc2nc(NCc3cc(Cl)ccc3O)c3ncn(C4CCCC4)c3n2)CC1,6.46
NC1CCC(Nc2nc(NCc3ccc(-c4ccccc4O)nc3)c3ncn(C4CCCC4)c3n2)CC1,7.46
NC1CCC(Nc2nc(NCc3ccc(-c4ccccc4O)cc3)c3ncn(C4CCCC4)c3n2)CC1,5.36
CC(C)(O)CNc1nc(NCc2ccc(-c3ccco3)nc2)c2ncn(C3CCCC3)c2n1,5.9
OC1CCC(Nc2nc(NCc3ccc(-c4ccco4)nc3)c3ncn(C4CCCC4)c3n2)CC1,6.21
NC1CCC(Nc2nc(NCc3ccc(-c4ccsc4)nc3)c3ncn(C4CCCC4)c3n2)CC1,6.84
NC1CCC(Nc2nc(NCc3ccc(-c4cccs4)nc3)c3ncn(C4CCCC4)c3n2)CC1,7.01
NC1CCC(Nc2nc(NCc3ccc(-c4ccoc4)nc3)c3ncn(C4CCCC4)c3n2)CC1,7.34
NC1CCC(Nc2nc(NCc3ccc(-c4ccco4)nc3)c3ncn(C4CCCC4)c3n2)CC1,7.07
NC1CCC(Nc2nc(NCc3ccc(-c4cccc(F)c4)nc3)c3ncn(C4CCCC4)c3n2)CC1,7.13
COc1ccccc1-c1ccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)cn1,6.75
Nc1ccccc1-c1ccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)cn1,6.2
NC1CCC(Nc2nc(NCc3ccc(-c4ccccc4)nc3)c3ncn(C4CCCC4)c3n2)CC1,6.25
CC(C)(O)CNc1nc(NCc2ccc(-c3ccco3)cc2)c2ncn(C3CCCC3)c2n1,4.78
NC1CCC(Nc2nc(NCc3ccc(-n4cccn4)cc3)c3ncn(C4CCCC4)c3n2)CC1,6.5
NC1CCC(Nc2nc(NCc3ccc(-c4ccsc4)cc3)c3ncn(C4CCCC4)c3n2)CC1,6.5
NC1CCC(Nc2nc(NCc3ccc(-c4cccs4)cc3)c3ncn(C4CCCC4)c3n2)CC1,6.23
NC1CCC(Nc2nc(NCc3ccc(-c4ccoc4)cc3)c3ncn(C4CCCC4)c3n2)CC1,5.99
NC1CCC(Nc2nc(NCc3ccc(-c4ccco4)cc3)c3ncn(C4CCCC4)c3n2)CC1,6.89
NC1CCC(Nc2nc(NCc3ccc(-c4cccc(F)c4)cc3)c3ncn(C4CCCC4)c3n2)CC1,6.26
COc1ccccc1-c1ccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)cc1,6.37
Nc1ccccc1-c1ccc(CNc2nc(NC3CCC(N)CC3)nc3c2ncn3C2CCCC2)cc1,6.03
NC1CCC(Nc2nc(NCc3ccc(-c4ccccc4)cc3)c3ncn(C4CCCC4)c3n2)CC1,6.13
NC1CCC(Nc2nc(NCc3ccc(Br)nc3)c3ncn(C4CCCC4)c3n2)CC1,6.24
NC1CCC(Nc2nc(NCc3ccc(Br)cc3)c3ncn(C4CCCC4)c3n2)CC1,6.1
CC[C@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C3CCCC3)c2n1,6.46
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,4.84
CC[C@H](C)[C@@H]1C(=O)O[C@H]1C(=O)N[C@H]1C[C@H]1[C@@H](C)[C@@H](CCc1ccccc1)NC(=O)[C@H](C)NC(=O)OCc1ccccc1,6.2
CC[C@H](C)[C@@H]1C(=O)O[C@H]1C(=O)N[C@H]1C[C@H]1C[C@@H](CCc1ccccc1)NC(=O)[C@H](C)NC(=O)OCc1ccccc1,5.75
O=C(NO)c1cc2ccc(CN(CCO)C(=O)Nc3ccccc3)cc2s1,5.85
O=C(NCc1ccc2cc(C(=O)NO)sc2c1)c1cccnc1,6.14
O=C(NCc1ccc2cc(C(=O)NO)sc2c1)c1ccco1,7.16
O=C(Cc1ccccc1)NCc1ccc2cc(C(=O)NO)sc2c1,5.92
O=C(NCc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,6.6
O=C(NO)c1cc2ccc(CN3CCc4ccccc4C3)cc2s1,5.89
O=C(NO)c1cc2ccc(CN(CCO)c3ccccc3)cc2s1,5.77
O=C(NO)c1cc2ccc(CN(CCO)Cc3ccccc3)cc2s1,6.08
N[C@@H](CCc1ccccc1)C(=O)Nc1ccc2cc(C(=O)NO)sc2c1,5.47
N[C@H](CCc1ccccc1)C(=O)Nc1ccc2cc(C(=O)NO)sc2c1,6.5
N[C@@H](Cc1ccccc1)C(=O)Nc1ccc2cc(C(=O)NO)sc2c1,5.3
N[C@H](Cc1ccccc1)C(=O)Nc1ccc2cc(C(=O)NO)sc2c1,6.47
N[C@H](C(=O)Nc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,6.11
N[C@@H](C(=O)Nc1ccc2cc(C(=O)NO)sc2c1)c1ccccc1,6.3
CN(C)CCCC(=O)Nc1ccc2cc(C(=O)NO)sc2c1,5.62
COc1ccccc1CC(=O)Nc1ccc2cc(C(=O)NO)sc2c1,6.26
COc1cccc(CC(=O)Nc2ccc3cc(C(=O)NO)sc3c2)c1,6.22
COc1ccc(CC(=O)Nc2ccc3cc(C(=O)NO)sc3c2)cc1,6.31
CN(C)c1ccc(CC(=O)Nc2ccc3cc(C(=O)NO)sc3c2)cc1,6.3
O=C(Cc1ccsc1)Nc1ccc2cc(C(=O)NO)sc2c1,6.96
O=C(Cc1ccncc1)Nc1ccc2cc(C(=O)NO)sc2c1,5.75
O=C(Cc1ccncc1)Nc1ccc2sc(C(=O)NO)cc2c1,5.07
O=C(Cc1cccnc1)Nc1ccc2cc(C(=O)NO)sc2c1,5.52
O=C(Cc1cccnc1)Nc1ccc2sc(C(=O)NO)cc2c1,4.77
O=C(Cc1ccccn1)Nc1ccc2cc(C(=O)NO)sc2c1,6.32
O=C(CCc1ccccc1)Nc1ccc2cc(C(=O)NO)sc2c1,5.58
O=C(NO)c1cc2ccc(NCc3ccccc3)cc2s1,5.89
O=C(Cc1ccccc1)Nc1ccc2cc(C(=O)NO)sc2c1,7.0
O=C(Cc1ccccc1)Nc1ccc2sc(C(=O)NO)cc2c1,5.89
CN1C(=O)[C@@H](O)N=C(c2ccccc2)c2cc(C#CCCCC(=O)NO)ccc21,5.15
CN1C(=O)CN=C(c2ccccc2)c2cc(C#CCCC(=O)NO)ccc21,5.18
CN1C(=O)C(NC(=O)CCCCCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,5.41
CN1C(=O)CN=C(c2ccccc2)c2cc(C#CCCCC(=O)NO)ccc21,5.58
CN1C(=O)C(NC(=O)CCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,5.7
CN1C(=O)CN=C(c2ccccc2)c2cc(C#CCCCCC(=O)NO)ccc21,5.73
CN1C(=O)C(NC(=O)CCCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,5.84
O=C(CCCCCCC(=O)N1CCN=C(c2ccccc2)c2ccccc21)NO,5.84
CN1C(=O)[C@H](NC(=O)CCCCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,5.97
C[C@@H]1N=C(c2ccccc2)c2cc(C#CCCCC(=O)NO)ccc2NC1=O,6.01
O=C(CCCCCCC(=O)Nc1ccccc1)NO,6.12
CN1C(=O)[C@H](O)N=C(c2ccccc2)c2cc(C#CCCCC(=O)NO)ccc21,6.13
CN1C(=O)[C@@H](NC(=O)CCCCCCC(=O)NO)N=C(c2ccccc2)c2ccccc21,6.33
CN1C(=O)CN=C(c2ccccc2)c2cc(C#C/C=C/C(=O)NO)ccc21,6.34
Cc1cc(O)c(C(=O)/C=C/c2ccc(C#N)cc2)c(=O)o1,4.18
Cc1cc(O)c(C(=O)/C=C/c2ccc([N+](=O)[O-])cc2)c(=O)o1,4.19
Cc1cc(O)c(C(=O)/C=C/c2ccc(Cl)cc2Cl)c(=O)o1,4.05
Cc1cc(O)c(C(=O)/C=C/c2ccc(Cl)cc2)c(=O)o1,4.06
Cc1cc(O)c(C(=O)/C=C/c2cccc(Cl)c2)c(=O)o1,4.18
Cc1cc(O)c(C(=O)/C=C/c2ccc(F)cc2F)c(=O)o1,4.09
Cc1cc(O)c(C(=O)/C=C/c2ccc(F)c(F)c2)c(=O)o1,4.13
Cc1cc(O)c(C(=O)/C=C/c2cccc(F)c2)c(=O)o1,4.09
CCC1=C[C@@H]2CN(C1)C[C@H](C(=O)OC)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,7.75
CCC1=C[C@@H]2CN(/C=C(/C(=O)OC)Cc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,6.3
CCC1=C[C@@H]2CN(C1)/C(C(=O)NC(C)(C)C)=C(/C(=O)OC)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,7.22
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,7.46
C=CCNC(=O)[C@@H]1[C@H](C(=O)OC)Cc2c([nH]c3ccccc23)[C@@](C(=O)OC)(c2cc3c(cc2OC)N(C)[C@H]2[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]32[C@@H]54)C[C@@H]2C=C(CC)CN1C2,7.35
CCC1=C[C@@H]2CN(C1)/C(C(=O)NC(C)C)=C(/C(=O)OC)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,5.6
CCC1=C[C@@H]2CN(C1)[C@H](C(=O)NCc1ccccc1)[C@H](C(=O)OC)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,6.7
CCC1=C[C@@H]2CN(C1)[C@H](C(=O)NC(C)C)[C@H](C(=O)OC)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,7.0
CCC1=C[C@@H]2CN(C1)/C(C(=O)OC)=C(/C(=O)OC)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,6.3
CCC1=C[C@@H]2CN(C1)/C(C(=O)NCc1ccccc1)=C(/C(=O)OC)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,6.6
CCC1=C[C@@H]2CN(C1)[C@H](C(=O)OC)[C@H](C(=O)OC)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,8.22
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,8.46
CCC1=C[C@@H]2CN(C1)[C@H](C(=O)NC(C)(C)C)[C@H](C(=O)OC)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,6.52
C=CCNC(=O)/C1=C(\C(=O)OC)Cc2c([nH]c3ccccc23)[C@@](C(=O)OC)(c2cc3c(cc2OC)N(C)[C@H]2[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]32[C@@H]54)C[C@@H]2C=C(CC)CN1C2,5.75
O=C(CCCCCCC(=O)Nc1ccccc1)NO,5.86
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,6.16
Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](Cc3ccccc3)CS2)cc1,5.71
Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccccc3)CS2)cc1,5.66
Nc1ccccc1NC(=O)c1ccc(CSC2=N[C@@H](Cc3c[nH]c4ccccc34)CS2)cc1,5.44
Nc1ccccc1NC(=O)c1ccc(CNC2=NC(=O)C(c3ccccc3)N2)cc1,4.74
Nc1ccccc1NC(=O)c1ccc(CNC2=NC(=O)C(Cc3ccccc3)N2)cc1,4.78
O=C/C=C/c1ccccc1O,5.21
O=C/C=C/c1ccccc1O,5.18
O=C/C=C/c1ccccc1O,5.09
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccccc4Cl)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,5.04
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccccc4[N+](=O)[O-])nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,4.85
COc1ccccc1-n1cc(COC(=O)[C@]23CC[C@@H](C)[C@H](C)[C@H]2C2=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)nn1,6.52
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccccc4I)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,4.82
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccc(CC#N)cc4)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,4.72
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccccc4Br)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,4.82
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccc(Br)cc4)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,5.77
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccccc4)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,4.85
C[C@H]1[C@H](C)CC[C@]2(C(=O)OCc3cn(-c4ccc(F)cc4F)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,6.33
C#CCOC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,5.64
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,4.38
COc1cc(/C=C/c2cc(/C=C/c3cc(OC)c(OC)c(OC)c3)nc(NCCCO)n2)cc(OC)c1OC,5.13
CCCNc1nc(/C=C/c2cc(OC)c(OC)c(OC)c2)cc(/C=C/c2cc(OC)c(OC)c(OC)c2)n1,4.66
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)c(OC)c3)nc(NCCCO)n2)cc1OC,5.0
CCCNc1nc(/C=C/c2ccc(OC)c(OC)c2)cc(/C=C/c2ccc(OC)c(OC)c2)n1,4.55
COc1ccc(/C=C/c2cc(/C=C/c3ccc(OC)c(OC)c3)nc(NCCO)n2)cc1OC,5.21
CCNc1nc(/C=C/c2ccc(OC)c(OC)c2)cc(/C=C/c2ccc(OC)c(OC)c2)n1,4.33
Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,5.94
COc1ncc(-c2ccn3nc(N)nc3c2)cc1NS(=O)(=O)c1ccc(F)cc1,6.09
COc1ncc(-c2ccn3nc(NC(C)=O)nc3c2)cc1NS(=O)(=O)c1ccc(F)cc1,5.88
COc1ncc(-c2ccn3nc(NC(C)=O)nc3c2)cc1NS(=O)(=O)c1ccc(C)cc1,5.86
COc1ncc(-c2ccn3nc(NC(C)=O)nc3c2)cc1NS(=O)(=O)c1ccc(Cl)cc1,5.88
CNC(=O)CNc1nc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4)c3)cn2n1,5.31
COc1ncc(-c2ccc3nc(NCC(N)=O)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,5.21
CCOC(=O)CNc1nc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4)c3)cn2n1,5.36
CCOCCNc1nc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4)c3)cn2n1,5.03
COCCNc1nc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4)c3)cn2n1,5.34
COc1ncc(-c2ccc3nc(NCC(=O)O)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,5.06
COc1ncc(-c2ccc3nc(N)nn3c2)cc1NS(=O)(=O)c1ccc(C)cc1,5.47
COc1ncc(-c2ccc3nc(N)nn3c2)cc1NS(=O)(=O)c1ccc(Cl)cc1,5.6
COc1ncc(-c2ccc3nc(N)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,5.53
O=C(Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cn2n1)C1CC1,5.0
COc1ncc(-c2ccc3nc(NC(=O)C4CC4)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,5.76
COc1ncc(-c2ccc3nc(NC(C)=O)nn3c2)cc1NS(=O)(=O)c1ccc(C2CC2)cc1,5.65
COc1ncc(-c2ccc3nc(NC(C)=O)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,6.13
COc1ncc(-c2ccc3nc(NC(C)=O)nn3c2)cc1NS(=O)(=O)c1ccc(C)cc1,6.22
COc1ncc(-c2ccc3nc(NC(C)=O)nn3c2)cc1NS(=O)(=O)c1ccc(Cl)cc1,6.13
COc1ncc(-c2ccc3nc(NC(C)=O)nn3c2)cc1NS(=O)(=O)c1ccc(F)cc1,6.07
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(C)cc4)c3)cn2n1,5.58
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cn2n1,5.04
CC[C@H](OC)[C@@H](C)[C@H]1C[C@@H]1[C@@H](O)[C@@H](C)/C=C/C=C(\C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(C)=O)/C=C/[C@@H]1C,7.08
CC[C@H](OC)[C@@H](C)[C@H]1C[C@@H]1[C@@H](O)[C@H](C)/C=C/C=C(\C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(C)=O)/C=C/[C@@H]1C,7.37
CC[C@H](OC)[C@@H](C)[C@H]1O[C@@H]1[C@@H](O)[C@H](C)/C=C/C=C(\C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(C)=O)/C=C/[C@@H]1C,9.1
CC[C@H](OC)[C@@H](C)[C@H]1O[C@@H]1[C@@H](O)[C@@H](C)/C=C/C=C(\C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(C)=O)/C=C/[C@@H]1C,7.64
CC[C@H](OC)[C@@H](C)[C@H]1O[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C(\C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(C)=O)/C=C/[C@@H]1C,8.43
CC[C@H](OC)[C@@H](C)[C@H]1O[C@@H]1[C@H](OC(C)=O)[C@H](C)/C=C/C=C(\C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(C)=O)/C=C/[C@@H]1C,6.85
CC[C@H](OC)[C@@H](C)[C@H]1O[C@@H]1[C@H](OC(C)=O)[C@H](C)/C=C/C=C(\C)[C@H]1OC(=O)C[C@H](OC(C)=O)CC[C@@](C)(O)[C@@H](OC(C)=O)/C=C/[C@@H]1C,6.27
CC[C@H](O)[C@@H](C)[C@H]1O[C@@H]1C[C@H](C)/C=C/C=C(\C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(C)=O)CC[C@@H]1C,7.61
CC[C@H](OC)[C@@H](C)[C@H]1O[C@@H]1[C@H](O)[C@H](C)/C=C/C=C(\C)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(C)=O)/C=C/[C@@H]1C,7.63
CC(C)=CC(=O)NCCc1c2c3c(ccnc3c3ncsc13)-c1ccccc1N2,4.84
CC(C)=CC(=O)NCCc1c2c(c3nccc4c3c1Nc1ccccc1-4)NC(=O)CS2,4.72
CC(C)=CC(=O)Nc1cc2cc(O)c3nccc4c5ccccc5n1c2c34,5.37
C/C=C(\C)C(=O)Nc1cc2cc(O)c3nccc4c5ccccc5n1c2c34,4.72
O=C1c2cccnc2-c2nccc3c2c1nc1ccccc13,6.6
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,7.8
CC(C)=C1Oc2c(ccc3c2C(=O)O[C@H](C)C3)C1=O,5.01
CO[C@H]1O[C@H](C)Cc2ccc3c(c21)OC(=C(C)C)C3=O,5.23
CC(C)=C1Oc2c(ccc3c2[C@@H](O)O[C@H](C)C3)C1=O,5.3
CC1=C2C[C@H]3O[C@@]3(C)[C@@H]2[C@H]2OC(=O)[C@@H](Cn3ncc4cc([N+](=O)[O-])ccc43)[C@@H]2CC1,4.4
CCN(CC)C[C@@H]1C(=O)O[C@H]2[C@H]1CCC(C)=C1C[C@H]3O[C@@]3(C)[C@@H]12,5.43
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C[C@H]3O[C@@]3(C)[C@@H]12,5.16
CC1=C2C[C@H]3O[C@@]3(C)[C@@H]2[C@H]2OC(=O)[C@@H](CN3CCCCC3)[C@@H]2CC1,5.4
CC1=C2C[C@H]3O[C@@]3(C)[C@@H]2[C@H]2OC(=O)[C@@H](Cn3cncn3)[C@@H]2CC1,4.7
CC1=C2C[C@H]3O[C@@]3(C)[C@@H]2[C@H]2OC(=O)[C@@H](Cn3ncc4ccc([N+](=O)[O-])cc43)[C@@H]2CC1,4.77
O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2nccn2c1,8.7
NC(=O)c1ncn2c(=O)n(CCCl)nnc12,4.22
COc1ccc(N(CCn2nnc3c(C(N)=O)ncn3c2=O)CCn2nnc3c(C(N)=O)ncn3c2=O)cc1,5.0
NC(=O)c1ncn2c(=O)n(CCN(CCn3nnc4c(C(N)=O)ncn4c3=O)c3ccc(F)cc3)nnc12,4.77
Cc1ccc(N(CCn2nnc3c(C(N)=O)ncn3c2=O)CCn2nnc3c(C(N)=O)ncn3c2=O)cc1,5.36
NC(=O)c1ncn2c(=O)n(CCN(CCn3nnc4c(C(N)=O)ncn4c3=O)c3ccccc3)nnc12,5.32
NC(=O)c1ncn2c(=O)n(CCNc3ccc(Cl)cc3)nnc12,5.02
CN(CCn1nnc2c(C(N)=O)ncn2c1=O)c1ccc(Cl)cc1,4.45
